palabra	sentimiento	lexicon	valor
declaración	positivo	nrc	NA
declaratorio	positivo	nrc	NA
declinación	negativo	nrc	NA
declinante	negativo	nrc	NA
decremento	negativo	nrc	NA
decrépito	negativo	nrc	NA
dedicación	positivo	nrc	NA
deducir	negativo	nrc	NA
defecto	disgusto	nrc	NA
defecto	ira	nrc	NA
defecto	miedo	nrc	NA
defecto	negativo	nrc	NA
defecto	premonición	nrc	NA
defecto	tristeza	nrc	NA
defectuoso	disgusto	nrc	NA
defectuoso	negativo	nrc	NA
defender	miedo	nrc	NA
defender	positivo	nrc	NA
defendido	confianza	nrc	NA
defendido	positivo	nrc	NA
defensa	alegría	nrc	NA
defensa	confianza	nrc	NA
defensa	ira	nrc	NA
defensa	miedo	nrc	NA
defensa	positivo	nrc	NA
defensa	premonición	nrc	NA
defensor	confianza	nrc	NA
defensor	positivo	nrc	NA
deferencia	confianza	nrc	NA
deferencia	positivo	nrc	NA
deficiencia	negativo	nrc	NA
déficit	negativo	nrc	NA
definitivo	confianza	nrc	NA
definitivo	positivo	nrc	NA
deflación	miedo	nrc	NA
deflación	negativo	nrc	NA
deformado	disgusto	nrc	NA
deformado	negativo	nrc	NA
deformado	tristeza	nrc	NA
deformar	disgusto	nrc	NA
deformar	negativo	nrc	NA
deformidad	disgusto	nrc	NA
deformidad	miedo	nrc	NA
deformidad	negativo	nrc	NA
deformidad	tristeza	nrc	NA
defraudar	disgusto	nrc	NA
defraudar	ira	nrc	NA
defraudar	negativo	nrc	NA
degeneración	disgusto	nrc	NA
degeneración	ira	nrc	NA
degeneración	negativo	nrc	NA
degeneración	tristeza	nrc	NA
degenerado	negativo	nrc	NA
degollador	ira	nrc	NA
degollador	miedo	nrc	NA
degollador	negativo	nrc	NA
degollar	ira	nrc	NA
degollar	miedo	nrc	NA
degollar	negativo	nrc	NA
degradación	negativo	nrc	NA
degradante	disgusto	nrc	NA
degradante	miedo	nrc	NA
degradante	negativo	nrc	NA
degradante	tristeza	nrc	NA
degradar	disgusto	nrc	NA
degradar	negativo	nrc	NA
dejar	asombro	nrc	NA
dejar	negativo	nrc	NA
dejar	tristeza	nrc	NA
delantero	positivo	nrc	NA
delator	negativo	nrc	NA
delegado	confianza	nrc	NA
delegado	positivo	nrc	NA
deleite	alegría	nrc	NA
deleite	positivo	nrc	NA
deleite	premonición	nrc	NA
deletéreo	disgusto	nrc	NA
deletéreo	ira	nrc	NA
deletéreo	miedo	nrc	NA
deletéreo	negativo	nrc	NA
delfín	alegría	nrc	NA
delfín	asombro	nrc	NA
delfín	confianza	nrc	NA
delfín	positivo	nrc	NA
delgado	positivo	nrc	NA
deliberado	positivo	nrc	NA
delicioso	alegría	nrc	NA
delicioso	positivo	nrc	NA
delicioso	premonición	nrc	NA
delincuencia	negativo	nrc	NA
delincuente	disgusto	nrc	NA
delincuente	ira	nrc	NA
delincuente	miedo	nrc	NA
delincuente	negativo	nrc	NA
delincuente	tristeza	nrc	NA
delirante	ira	nrc	NA
delirante	miedo	nrc	NA
delirante	negativo	nrc	NA
delirante	tristeza	nrc	NA
delirio	alegría	nrc	NA
delirio	asombro	nrc	NA
delirio	confianza	nrc	NA
delirio	disgusto	nrc	NA
delirio	ira	nrc	NA
delirio	negativo	nrc	NA
delirio	positivo	nrc	NA
delirio	tristeza	nrc	NA
delito	disgusto	nrc	NA
delito	ira	nrc	NA
delito	miedo	nrc	NA
delito	negativo	nrc	NA
delito	tristeza	nrc	NA
demacrado	miedo	nrc	NA
demacrado	negativo	nrc	NA
demacrado	tristeza	nrc	NA
demanda	ira	nrc	NA
demanda	negativo	nrc	NA
demandante	disgusto	nrc	NA
demandante	ira	nrc	NA
demandante	negativo	nrc	NA
demandar	ira	nrc	NA
demandar	negativo	nrc	NA
demandar	tristeza	nrc	NA
demencia	miedo	nrc	NA
demencia	negativo	nrc	NA
demencia	tristeza	nrc	NA
demente	ira	nrc	NA
demente	miedo	nrc	NA
demente	negativo	nrc	NA
democracia	positivo	nrc	NA
demoler	ira	nrc	NA
demoler	negativo	nrc	NA
demoler	tristeza	nrc	NA
demolición	negativo	nrc	NA
demoníaco	disgusto	nrc	NA
demoníaco	ira	nrc	NA
demoníaco	miedo	nrc	NA
demoníaco	negativo	nrc	NA
demoníaco	tristeza	nrc	NA
demonio	asombro	nrc	NA
demonio	disgusto	nrc	NA
demonio	ira	nrc	NA
demonio	miedo	nrc	NA
demonio	negativo	nrc	NA
demonio	tristeza	nrc	NA
demostrable	positivo	nrc	NA
demostrar	positivo	nrc	NA
demostrativo	alegría	nrc	NA
demostrativo	positivo	nrc	NA
demostrativo	tristeza	nrc	NA
denuncia	disgusto	nrc	NA
denuncia	ira	nrc	NA
denuncia	miedo	nrc	NA
denuncia	negativo	nrc	NA
denunciar	disgusto	nrc	NA
denunciar	ira	nrc	NA
denunciar	negativo	nrc	NA
dependencia	confianza	nrc	NA
dependencia	miedo	nrc	NA
dependencia	negativo	nrc	NA
dependencia	positivo	nrc	NA
dependencia	tristeza	nrc	NA
depender	confianza	nrc	NA
depender	premonición	nrc	NA
dependiente	confianza	nrc	NA
dependiente	negativo	nrc	NA
dependiente	positivo	nrc	NA
deplorable	disgusto	nrc	NA
deplorable	ira	nrc	NA
deplorable	miedo	nrc	NA
deplorable	negativo	nrc	NA
deplorable	tristeza	nrc	NA
deplorablemente	disgusto	nrc	NA
deplorablemente	negativo	nrc	NA
deplorablemente	tristeza	nrc	NA
deplorar	disgusto	nrc	NA
deplorar	ira	nrc	NA
deplorar	negativo	nrc	NA
deplorar	tristeza	nrc	NA
deportación	ira	nrc	NA
deportación	miedo	nrc	NA
deportación	negativo	nrc	NA
deportación	tristeza	nrc	NA
deportar	miedo	nrc	NA
deportar	negativo	nrc	NA
deportar	tristeza	nrc	NA
depositario	confianza	nrc	NA
depravación	disgusto	nrc	NA
depravación	ira	nrc	NA
depravación	negativo	nrc	NA
depravado	disgusto	nrc	NA
depravado	ira	nrc	NA
depravado	miedo	nrc	NA
depravado	negativo	nrc	NA
depravado	premonición	nrc	NA
depravado	tristeza	nrc	NA
depreciación	miedo	nrc	NA
depreciación	negativo	nrc	NA
depreciado	disgusto	nrc	NA
depreciado	ira	nrc	NA
depreciado	miedo	nrc	NA
depreciado	negativo	nrc	NA
depreciado	tristeza	nrc	NA
depreciar	disgusto	nrc	NA
depreciar	ira	nrc	NA
depreciar	negativo	nrc	NA
depredador	negativo	nrc	NA
depresión	negativo	nrc	NA
depresión	tristeza	nrc	NA
depresivo	negativo	nrc	NA
depresivo	tristeza	nrc	NA
deprimente	disgusto	nrc	NA
deprimente	negativo	nrc	NA
deprimente	tristeza	nrc	NA
deprimido	ira	nrc	NA
deprimido	miedo	nrc	NA
deprimido	negativo	nrc	NA
deprimido	tristeza	nrc	NA
deprimir	miedo	nrc	NA
deprimir	negativo	nrc	NA
deprimir	tristeza	nrc	NA
deriva	miedo	nrc	NA
deriva	negativo	nrc	NA
deriva	premonición	nrc	NA
deriva	tristeza	nrc	NA
dermatólogo	confianza	nrc	NA
derogación	disgusto	nrc	NA
derogación	ira	nrc	NA
derogación	miedo	nrc	NA
derogación	negativo	nrc	NA
derogación	tristeza	nrc	NA
derribar	asombro	nrc	NA
derrocamiento	miedo	nrc	NA
derrocamiento	negativo	nrc	NA
derrocamiento	premonición	nrc	NA
derrota	negativo	nrc	NA
derrotado	negativo	nrc	NA
derrotado	tristeza	nrc	NA
desacreditar	ira	nrc	NA
desacreditar	negativo	nrc	NA
desactivar	negativo	nrc	NA
desacuerdo	ira	nrc	NA
desacuerdo	negativo	nrc	NA
desacuerdo	tristeza	nrc	NA
desafecto	negativo	nrc	NA
desafiante	ira	nrc	NA
desafiante	negativo	nrc	NA
desafiar	asombro	nrc	NA
desafiar	ira	nrc	NA
desafiar	miedo	nrc	NA
desafiar	negativo	nrc	NA
desafiar	tristeza	nrc	NA
desafío	disgusto	nrc	NA
desafío	ira	nrc	NA
desafío	miedo	nrc	NA
desafío	negativo	nrc	NA
desafortunado	disgusto	nrc	NA
desafortunado	ira	nrc	NA
desafortunado	miedo	nrc	NA
desafortunado	negativo	nrc	NA
desafortunado	tristeza	nrc	NA
desagradable	disgusto	nrc	NA
desagradable	negativo	nrc	NA
desagradable	tristeza	nrc	NA
desagradecido	disgusto	nrc	NA
desagradecido	ira	nrc	NA
desagradecido	negativo	nrc	NA
desagrado	disgusto	nrc	NA
desagrado	negativo	nrc	NA
desahuciar	negativo	nrc	NA
desahuciar	tristeza	nrc	NA
desahucio	disgusto	nrc	NA
desahucio	ira	nrc	NA
desahucio	miedo	nrc	NA
desahucio	negativo	nrc	NA
desahucio	tristeza	nrc	NA
desajuste	negativo	nrc	NA
desalentar	miedo	nrc	NA
desalentar	negativo	nrc	NA
desalentar	tristeza	nrc	NA
desaliento	negativo	nrc	NA
desalojo	disgusto	nrc	NA
desalojo	ira	nrc	NA
desalojo	miedo	nrc	NA
desalojo	negativo	nrc	NA
desalojo	tristeza	nrc	NA
desamparado	negativo	nrc	NA
desamparado	tristeza	nrc	NA
desaparecer	asombro	nrc	NA
desaparecer	miedo	nrc	NA
desaparecido	asombro	nrc	NA
desaparecido	miedo	nrc	NA
desaparecido	negativo	nrc	NA
desaparecido	tristeza	nrc	NA
desapasionado	negativo	nrc	NA
desapasionado	tristeza	nrc	NA
desapego	negativo	nrc	NA
desaprensivo	negativo	nrc	NA
desaprobación	disgusto	nrc	NA
desaprobación	ira	nrc	NA
desaprobación	negativo	nrc	NA
desaprobación	tristeza	nrc	NA
desaprobado	ira	nrc	NA
desaprobado	negativo	nrc	NA
desaprobado	tristeza	nrc	NA
desaprobar	disgusto	nrc	NA
desaprobar	ira	nrc	NA
desaprobar	miedo	nrc	NA
desaprobar	negativo	nrc	NA
desaprobar	tristeza	nrc	NA
desaprovechado	disgusto	nrc	NA
desaprovechado	ira	nrc	NA
desaprovechado	negativo	nrc	NA
desarrollar	positivo	nrc	NA
desarrollar	premonición	nrc	NA
desastre	asombro	nrc	NA
desastre	disgusto	nrc	NA
desastre	ira	nrc	NA
desastre	miedo	nrc	NA
desastre	negativo	nrc	NA
desastre	tristeza	nrc	NA
desastroso	ira	nrc	NA
desastroso	miedo	nrc	NA
desastroso	negativo	nrc	NA
desastroso	tristeza	nrc	NA
desatar	alegría	nrc	NA
desatar	negativo	nrc	NA
desatar	positivo	nrc	NA
desatendido	disgusto	nrc	NA
desatendido	negativo	nrc	NA
desayuno	positivo	nrc	NA
desbancar	tristeza	nrc	NA
desbordamiento	negativo	nrc	NA
descalificación	negativo	nrc	NA
descalificado	disgusto	nrc	NA
descalificado	ira	nrc	NA
descalificado	negativo	nrc	NA
descalificado	tristeza	nrc	NA
descalificar	negativo	nrc	NA
descalificar	tristeza	nrc	NA
descanso	alegría	nrc	NA
descanso	confianza	nrc	NA
descanso	positivo	nrc	NA
descapotable	alegría	nrc	NA
descapotable	confianza	nrc	NA
descapotable	positivo	nrc	NA
descarado	disgusto	nrc	NA
descarado	ira	nrc	NA
descarado	negativo	nrc	NA
descarga	negativo	nrc	NA
descartes	negativo	nrc	NA
descenso	miedo	nrc	NA
descenso	negativo	nrc	NA
descenso	tristeza	nrc	NA
descolorado	disgusto	nrc	NA
descolorado	negativo	nrc	NA
descolorado	tristeza	nrc	NA
descoloramiento	disgusto	nrc	NA
descoloramiento	negativo	nrc	NA
descolorarse	negativo	nrc	NA
descomponer	disgusto	nrc	NA
descomposición	disgusto	nrc	NA
descomposición	miedo	nrc	NA
descomposición	negativo	nrc	NA
descomposición	tristeza	nrc	NA
descompuesto	tristeza	nrc	NA
descomunal	miedo	nrc	NA
desconcertado	asombro	nrc	NA
desconcertado	miedo	nrc	NA
desconcertado	negativo	nrc	NA
desconcierto	asombro	nrc	NA
desconcierto	miedo	nrc	NA
desconectado	negativo	nrc	NA
desconectado	tristeza	nrc	NA
desconectar	negativo	nrc	NA
desconectar	tristeza	nrc	NA
desconexión	negativo	nrc	NA
desconfianza	disgusto	nrc	NA
desconfianza	ira	nrc	NA
desconfianza	miedo	nrc	NA
desconfianza	negativo	nrc	NA
desconocido	miedo	nrc	NA
desconocido	negativo	nrc	NA
desconocido	premonición	nrc	NA
desconsiderado	disgusto	nrc	NA
desconsiderado	ira	nrc	NA
desconsiderado	negativo	nrc	NA
desconsiderado	tristeza	nrc	NA
desconsolado	negativo	nrc	NA
desconsolado	tristeza	nrc	NA
descontento	disgusto	nrc	NA
descontento	ira	nrc	NA
descontento	miedo	nrc	NA
descontento	negativo	nrc	NA
descontento	tristeza	nrc	NA
descorazonado	negativo	nrc	NA
descorazonado	tristeza	nrc	NA
descorazonador	negativo	nrc	NA
descorazonador	tristeza	nrc	NA
descortés	disgusto	nrc	NA
descortés	negativo	nrc	NA
descreer	negativo	nrc	NA
descriptivo	positivo	nrc	NA
descubrimiento	positivo	nrc	NA
descubrir	asombro	nrc	NA
descuento	positivo	nrc	NA
descuidado	disgusto	nrc	NA
descuidado	ira	nrc	NA
descuidado	negativo	nrc	NA
descuidado	tristeza	nrc	NA
descuido	disgusto	nrc	NA
descuido	ira	nrc	NA
descuido	negativo	nrc	NA
desdén	disgusto	nrc	NA
desdén	ira	nrc	NA
desdén	negativo	nrc	NA
desdeñoso	ira	nrc	NA
desdeñoso	negativo	nrc	NA
deseable	positivo	nrc	NA
deseante	positivo	nrc	NA
desecho	negativo	nrc	NA
desempleados	miedo	nrc	NA
desempleados	negativo	nrc	NA
desempleados	tristeza	nrc	NA
desenfrenado	asombro	nrc	NA
desenfrenado	ira	nrc	NA
desenfrenado	miedo	nrc	NA
desenfrenado	negativo	nrc	NA
desenfrenado	positivo	nrc	NA
desenfrenado	premonición	nrc	NA
desenredar	positivo	nrc	NA
desenredar	premonición	nrc	NA
deseoso	alegría	nrc	NA
deseoso	confianza	nrc	NA
deseoso	positivo	nrc	NA
deseoso	premonición	nrc	NA
deserción	miedo	nrc	NA
deserción	negativo	nrc	NA
deservicio	disgusto	nrc	NA
deservicio	ira	nrc	NA
deservicio	negativo	nrc	NA
deservicio	tristeza	nrc	NA
desesperación	disgusto	nrc	NA
desesperación	ira	nrc	NA
desesperación	miedo	nrc	NA
desesperación	negativo	nrc	NA
desesperación	tristeza	nrc	NA
desesperado	miedo	nrc	NA
desesperado	negativo	nrc	NA
desesperado	tristeza	nrc	NA
desfallecer	miedo	nrc	NA
desfallecer	negativo	nrc	NA
desfavorable	disgusto	nrc	NA
desfavorable	negativo	nrc	NA
desfavorable	tristeza	nrc	NA
desfigurado	disgusto	nrc	NA
desfigurado	ira	nrc	NA
desfigurado	miedo	nrc	NA
desfigurado	negativo	nrc	NA
desfigurado	tristeza	nrc	NA
desfigurar	negativo	nrc	NA
desfile	alegría	nrc	NA
desfile	asombro	nrc	NA
desfile	miedo	nrc	NA
desfile	negativo	nrc	NA
desfile	positivo	nrc	NA
desfile	premonición	nrc	NA
desgarrado	negativo	nrc	NA
desgarrar	negativo	nrc	NA
desgaste	confianza	nrc	NA
desgaste	negativo	nrc	NA
desgraciado	disgusto	nrc	NA
desgraciado	ira	nrc	NA
desgraciado	negativo	nrc	NA
desgraciado	tristeza	nrc	NA
deshacer	negativo	nrc	NA
deshonestidad	disgusto	nrc	NA
deshonestidad	negativo	nrc	NA
deshonesto	disgusto	nrc	NA
deshonesto	ira	nrc	NA
deshonesto	negativo	nrc	NA
deshonesto	tristeza	nrc	NA
deshonor	disgusto	nrc	NA
deshonor	ira	nrc	NA
deshonor	miedo	nrc	NA
deshonor	negativo	nrc	NA
deshonor	tristeza	nrc	NA
deshonrado	disgusto	nrc	NA
deshonrado	ira	nrc	NA
deshonrado	negativo	nrc	NA
deshonrado	tristeza	nrc	NA
deshonroso	disgusto	nrc	NA
deshonroso	ira	nrc	NA
deshonroso	miedo	nrc	NA
deshonroso	negativo	nrc	NA
desierto	disgusto	nrc	NA
desierto	ira	nrc	NA
desierto	miedo	nrc	NA
desierto	negativo	nrc	NA
desierto	premonición	nrc	NA
desierto	tristeza	nrc	NA
designación	confianza	nrc	NA
desigual	disgusto	nrc	NA
desigual	ira	nrc	NA
desigual	miedo	nrc	NA
desigual	negativo	nrc	NA
desigual	tristeza	nrc	NA
desigualdad	ira	nrc	NA
desigualdad	miedo	nrc	NA
desigualdad	negativo	nrc	NA
desigualdad	tristeza	nrc	NA
desilusión	disgusto	nrc	NA
desilusión	ira	nrc	NA
desilusión	negativo	nrc	NA
desilusión	tristeza	nrc	NA
desinfección	positivo	nrc	NA
desinflar	ira	nrc	NA
desinflar	negativo	nrc	NA
desinflar	tristeza	nrc	NA
desinformación	ira	nrc	NA
desinformación	miedo	nrc	NA
desinformación	negativo	nrc	NA
desintegración	negativo	nrc	NA
desintegrarse	disgusto	nrc	NA
desintegrarse	miedo	nrc	NA
desintegrarse	negativo	nrc	NA
desinteresado	negativo	nrc	NA
desinteresado	tristeza	nrc	NA
desistir	disgusto	nrc	NA
desistir	ira	nrc	NA
desistir	negativo	nrc	NA
desleal	negativo	nrc	NA
desleal	tristeza	nrc	NA
deslizamiento	alegría	nrc	NA
deslizamiento	positivo	nrc	NA
deslizamiento	premonición	nrc	NA
deslucido	negativo	nrc	NA
deslumbramiento	ira	nrc	NA
deslumbramiento	miedo	nrc	NA
deslumbramiento	negativo	nrc	NA
desmañado	negativo	nrc	NA
desmayo	asombro	nrc	NA
desmayo	miedo	nrc	NA
desmayo	negativo	nrc	NA
desmayo	tristeza	nrc	NA
desmembramiento	disgusto	nrc	NA
desmembramiento	miedo	nrc	NA
desmembramiento	negativo	nrc	NA
desmembramiento	tristeza	nrc	NA
desmoralizado	miedo	nrc	NA
desmoralizado	negativo	nrc	NA
desmoralizado	tristeza	nrc	NA
desmoronamiento	negativo	nrc	NA
desmoronamiento	tristeza	nrc	NA
desobedecer	disgusto	nrc	NA
desobedecer	ira	nrc	NA
desobedecer	negativo	nrc	NA
desobediencia	disgusto	nrc	NA
desobediencia	ira	nrc	NA
desobediencia	negativo	nrc	NA
desobediente	ira	nrc	NA
desobediente	negativo	nrc	NA
desorden	ira	nrc	NA
desorden	miedo	nrc	NA
desorden	negativo	nrc	NA
desordenado	disgusto	nrc	NA
desordenado	negativo	nrc	NA
desorganización	asombro	nrc	NA
desorganización	ira	nrc	NA
desorganización	miedo	nrc	NA
desorganización	negativo	nrc	NA
desorganizado	negativo	nrc	NA
despecho	ira	nrc	NA
despecho	negativo	nrc	NA
despectivo	disgusto	nrc	NA
despectivo	ira	nrc	NA
despectivo	miedo	nrc	NA
despectivo	negativo	nrc	NA
despectivo	tristeza	nrc	NA
despedida	tristeza	nrc	NA
despeje	confianza	nrc	NA
despeje	positivo	nrc	NA
despertar	positivo	nrc	NA
despertar	premonición	nrc	NA
despiadado	disgusto	nrc	NA
despiadado	ira	nrc	NA
despiadado	miedo	nrc	NA
despiadado	negativo	nrc	NA
despido	asombro	nrc	NA
despido	disgusto	nrc	NA
despido	ira	nrc	NA
despido	miedo	nrc	NA
despido	negativo	nrc	NA
despido	tristeza	nrc	NA
desplazado	ira	nrc	NA
desplazado	miedo	nrc	NA
desplazado	tristeza	nrc	NA
desplazar	negativo	nrc	NA
desplegar	positivo	nrc	NA
desplegar	premonición	nrc	NA
despojado	disgusto	nrc	NA
despojado	ira	nrc	NA
despojado	miedo	nrc	NA
despojado	negativo	nrc	NA
despojado	premonición	nrc	NA
despojado	tristeza	nrc	NA
despojo	negativo	nrc	NA
desposada	alegría	nrc	NA
desposada	confianza	nrc	NA
desposada	positivo	nrc	NA
desposada	premonición	nrc	NA
desposeídos	ira	nrc	NA
desposeídos	miedo	nrc	NA
desposeídos	negativo	nrc	NA
desposeídos	tristeza	nrc	NA
despótico	ira	nrc	NA
despótico	miedo	nrc	NA
despótico	negativo	nrc	NA
despotismo	disgusto	nrc	NA
despotismo	ira	nrc	NA
despotismo	miedo	nrc	NA
despotismo	negativo	nrc	NA
despotismo	tristeza	nrc	NA
despotricar	negativo	nrc	NA
despreciable	disgusto	nrc	NA
despreciable	ira	nrc	NA
despreciable	negativo	nrc	NA
despreciar	disgusto	nrc	NA
despreciar	ira	nrc	NA
despreciar	negativo	nrc	NA
desprecio	disgusto	nrc	NA
desprecio	ira	nrc	NA
desprecio	miedo	nrc	NA
desprecio	negativo	nrc	NA
desprevenida	asombro	nrc	NA
desprevenido	negativo	nrc	NA
desprotegido	negativo	nrc	NA
desterrar	disgusto	nrc	NA
desterrar	ira	nrc	NA
desterrar	miedo	nrc	NA
desterrar	negativo	nrc	NA
desterrar	tristeza	nrc	NA
destierro	disgusto	nrc	NA
destierro	ira	nrc	NA
destierro	negativo	nrc	NA
destierro	tristeza	nrc	NA
destilación	positivo	nrc	NA
destinado	premonición	nrc	NA
destino	alegría	nrc	NA
destino	asombro	nrc	NA
destino	miedo	nrc	NA
destino	negativo	nrc	NA
destino	positivo	nrc	NA
destino	premonición	nrc	NA
destino	tristeza	nrc	NA
destreza	positivo	nrc	NA
destripar	disgusto	nrc	NA
destrozado	negativo	nrc	NA
destrozado	tristeza	nrc	NA
destrucción	ira	nrc	NA
destrucción	negativo	nrc	NA
destructivo	disgusto	nrc	NA
destructivo	ira	nrc	NA
destructivo	miedo	nrc	NA
destructivo	negativo	nrc	NA
destructor	ira	nrc	NA
destructor	miedo	nrc	NA
destructor	negativo	nrc	NA
destruido	ira	nrc	NA
destruido	miedo	nrc	NA
destruido	negativo	nrc	NA
destruido	tristeza	nrc	NA
destruyendo	ira	nrc	NA
destruyendo	miedo	nrc	NA
destruyendo	negativo	nrc	NA
destruyendo	tristeza	nrc	NA
desuso	ira	nrc	NA
desuso	negativo	nrc	NA
desvarío	alegría	nrc	NA
desvarío	asombro	nrc	NA
desvarío	ira	nrc	NA
desvarío	miedo	nrc	NA
desvarío	negativo	nrc	NA
desvarío	premonición	nrc	NA
desvencijado	negativo	nrc	NA
desvergonzado	disgusto	nrc	NA
desvergonzado	negativo	nrc	NA
desviación	asombro	nrc	NA
desviación	positivo	nrc	NA
desviación	tristeza	nrc	NA
detección	positivo	nrc	NA
detectar	positivo	nrc	NA
detención	negativo	nrc	NA
detención	tristeza	nrc	NA
detener	negativo	nrc	NA
detenido	ira	nrc	NA
detenido	miedo	nrc	NA
detenido	negativo	nrc	NA
detenido	premonición	nrc	NA
detenido	tristeza	nrc	NA
deteriorado	disgusto	nrc	NA
deteriorado	negativo	nrc	NA
deteriorado	tristeza	nrc	NA
deteriorarse	miedo	nrc	NA
deteriorarse	negativo	nrc	NA
deteriorarse	tristeza	nrc	NA
deterioro	disgusto	nrc	NA
deterioro	ira	nrc	NA
deterioro	miedo	nrc	NA
deterioro	negativo	nrc	NA
deterioro	tristeza	nrc	NA
determinación	confianza	nrc	NA
determinación	positivo	nrc	NA
determinado	confianza	nrc	NA
determinado	positivo	nrc	NA
determinado	premonición	nrc	NA
detestar	disgusto	nrc	NA
detestar	ira	nrc	NA
detestar	negativo	nrc	NA
detonación	ira	nrc	NA
detonar	asombro	nrc	NA
detonar	miedo	nrc	NA
detonar	negativo	nrc	NA
detraer	ira	nrc	NA
detraer	negativo	nrc	NA
detrimento	negativo	nrc	NA
detrito	negativo	nrc	NA
deuda	negativo	nrc	NA
deuda	tristeza	nrc	NA
deudor	miedo	nrc	NA
deudor	negativo	nrc	NA
devastación	asombro	nrc	NA
devastación	ira	nrc	NA
devastación	miedo	nrc	NA
devastación	negativo	nrc	NA
devastación	tristeza	nrc	NA
devastador	confianza	nrc	NA
devastador	disgusto	nrc	NA
devastador	ira	nrc	NA
devastador	miedo	nrc	NA
devastador	negativo	nrc	NA
devastador	tristeza	nrc	NA
devastar	ira	nrc	NA
devastar	miedo	nrc	NA
devastar	negativo	nrc	NA
devastar	tristeza	nrc	NA
devolución	negativo	nrc	NA
devorar	negativo	nrc	NA
devoto	alegría	nrc	NA
devoto	confianza	nrc	NA
devoto	positivo	nrc	NA
devoto	premonición	nrc	NA
diablo	disgusto	nrc	NA
diablo	ira	nrc	NA
diablo	miedo	nrc	NA
diablo	negativo	nrc	NA
diablo	premonición	nrc	NA
diablo	tristeza	nrc	NA
diabólico	disgusto	nrc	NA
diabólico	ira	nrc	NA
diabólico	miedo	nrc	NA
diabólico	negativo	nrc	NA
diácono	confianza	nrc	NA
diagnóstico	confianza	nrc	NA
diagnóstico	miedo	nrc	NA
diagnóstico	negativo	nrc	NA
diagnóstico	premonición	nrc	NA
diamante	alegría	nrc	NA
diamante	positivo	nrc	NA
diario	alegría	nrc	NA
diario	confianza	nrc	NA
diario	positivo	nrc	NA
diario	premonición	nrc	NA
diarrea	disgusto	nrc	NA
diatriba	disgusto	nrc	NA
diatriba	ira	nrc	NA
diatriba	negativo	nrc	NA
diccionario	confianza	nrc	NA
diccionario	positivo	nrc	NA
dichoso	alegría	nrc	NA
dichoso	positivo	nrc	NA
dictador	miedo	nrc	NA
dictador	negativo	nrc	NA
dictadura	disgusto	nrc	NA
dictadura	ira	nrc	NA
dictadura	miedo	nrc	NA
dictadura	negativo	nrc	NA
dictadura	premonición	nrc	NA
dictadura	tristeza	nrc	NA
dictatorial	ira	nrc	NA
dictatorial	negativo	nrc	NA
didáctico	positivo	nrc	NA
dietético	positivo	nrc	NA
dietético	premonición	nrc	NA
difamación	confianza	nrc	NA
difamación	disgusto	nrc	NA
difamación	ira	nrc	NA
difamación	miedo	nrc	NA
difamación	negativo	nrc	NA
difamatorio	ira	nrc	NA
difamatorio	negativo	nrc	NA
diferencial	confianza	nrc	NA
diferentemente	asombro	nrc	NA
difícil	miedo	nrc	NA
dificultad	ira	nrc	NA
dificultad	miedo	nrc	NA
dificultad	negativo	nrc	NA
dificultad	tristeza	nrc	NA
dificultades	negativo	nrc	NA
dificultades	tristeza	nrc	NA
difunto	negativo	nrc	NA
difunto	tristeza	nrc	NA
dígito	confianza	nrc	NA
dignidad	confianza	nrc	NA
dignidad	positivo	nrc	NA
digno	confianza	nrc	NA
digno	positivo	nrc	NA
dilación	negativo	nrc	NA
dilema	ira	nrc	NA
dilema	miedo	nrc	NA
dilema	negativo	nrc	NA
diligencia	confianza	nrc	NA
diligencia	positivo	nrc	NA
diluir	negativo	nrc	NA
diluvio	asombro	nrc	NA
diluvio	miedo	nrc	NA
diluvio	negativo	nrc	NA
diluvio	tristeza	nrc	NA
dimitir	disgusto	nrc	NA
dimitir	ira	nrc	NA
dimitir	miedo	nrc	NA
dimitir	negativo	nrc	NA
dimitir	tristeza	nrc	NA
dinámica	asombro	nrc	NA
dinero	alegría	nrc	NA
dinero	asombro	nrc	NA
dinero	confianza	nrc	NA
dinero	ira	nrc	NA
dinero	positivo	nrc	NA
dinero	premonición	nrc	NA
dinosaurio	miedo	nrc	NA
