"palabra"	"valor"
"embriagado"	1
"embriagador"	-1
"embriagar"	1
"embriaguez"	-1
"embrocación"	-1
"embrollado"	-1
"embrollar"	-1
"embrollo"	-1
"embromar"	-1
"embrujado"	-1
"embrujar"	-1
"embullo"	-1
"embuste"	-1
"embustero"	-1
"emergencia"	-1
"emérito"	1
"eminencia"	1
"eminente"	1
"eminentemente"	1
"emir"	1
"emoción"	1
"emocionado"	1
"emocional"	1
"emocionalmente"	1
"emocionante"	1
"emoliente"	1
"emotividad"	1
"emotivo"	1
"empacado"	1
"empacho"	-1
"empalagar"	1
"empalidecer"	-1
"empantanar"	1
"empañar"	-1
"empapado"	-1
"empaquetado"	1
"emparentado"	1
"empatado"	1
"empatía"	1
"empático"	1
"empatizar"	1
"empenachado"	1
"empeñado"	1
"empeorado"	-1
"empeoramiento"	-1
"empeorar"	-1
"empeorarse"	-1
"empequeñecer"	-1
"empequeñecido"	-1
"emperejilar"	1
"empetrum"	-1
"empinado"	-1
"empiricismo"	1
"empírico"	1
"emplear"	1
"emplumado"	1
"empollado"	1
"empollando"	-1
"emprendedor"	1
"empresa"	1
"empujón"	-1
"emular"	1
"emulgente"	1
"enaguas"	-1
"enajenar"	-1
"enaltecer"	1
"enamorado"	1
"enanez"	1
"enanismo"	-1
"enano"	-1
"enardecedor"	1
"encabezado"	-1
"encabritarse"	-1
"encadenado"	1
"encaje"	-1
"encallado"	-1
"encame"	-1
"encamisar"	-1
"encamisarse"	-1
"encandilamiento"	1
"encandilar"	-1
"encanecer"	-1
"encantado"	1
"encantador"	1
"encantar"	1
"encantarse"	1
"encanto"	1
"encapuchado"	-1
"encarcelado"	-1
"encarcelamiento"	-1
"encarcelar"	-1
"encarecimiento"	1
"encarnado"	1
"encasquillar"	1
"encausar"	-1
"encefalitis"	-1
"encefalopatía"	-1
"encender(se)"	-1
"encerado"	1
"encerrado"	1
"enchaquetar"	-1
"enchaquetarse"	-1
"enciclopedia"	1
"enciclopédico"	1
"enciclopedista"	1
"enclave"	-1
"encoger"	-1
"encogerse"	-1
"encogido"	1
"encojinado"	1
"encolerizar"	-1
"encolerizarse"	-1
"encomendar"	1
"encomiable"	1
"encomiasta"	1
"encomio"	1
"encono"	-1
"encontrado"	-1
"encontrón"	-1
"encontronazo"	-1
"encortinado"	1
"encortinar"	1
"encostrarse"	-1
"encriptado"	1
"encuadernado"	-1
"encuadernar"	1
"encuentro"	-1
"encuesta"	1
"encumbramiento"	1
"endeble"	-1
"endeblez"	-1
"endecha"	-1
"endémico"	-1
"endemoniado"	-1
"enderezar"	1
"endeudado"	-1
"endiablado"	-1
"endiosamiento"	-1
"endocarditis"	-1
"endocarpio"	-1
"endocarpo"	-1
"endoenergético"	1
"endogamia"	1
"endógamo"	1
"endometriosis"	-1
"endorsement"	1
"endorso"	1
"endosante"	1
"endoso"	1
"endulzado"	1
"endulzar"	1
"endurecer"	-1
"enema"	-1
"enemigo"	-1
"enemistad"	-1
"enemistar"	-1
"energético"	1
"energía"	1
"enérgico"	1
"energizante"	1
"enervación"	-1
"enervado"	-1
"enervador"	-1
"enfadadizo"	1
"enfadado"	-1
"enfadar"	-1
"enfadarse"	-1
"enfado"	-1
"enfadoso"	-1
"enfático"	-1
"enfatizar"	1
"enfermedad"	-1
"enfermera"	-1
"enfermero"	-1
"enfermizo"	-1
"enfermo"	-1
"enfisema"	-1
"enfocado"	1
"enfortalecimiento"	1
"enfrentamiento"	-1
"enfrentar"	-1
"enfundado"	1
"enfurecer"	-1
"enfurecerse"	-1
"enfurecido"	-1
"enfurecimiento"	-1
"enfurruñarse"	-1
"enganchado"	-1
"engañado"	-1
"engañar"	-1
"engaño"	-1
"engañosamente"	-1
"engañoso"	-1
"engatusamiento"	-1
"engatusar"	1
"engomar"	-1
"engordado"	1
"engorroso"	-1
"engranaje"	1
"engrandecimiento"	1
"engravecer"	-1
"engreído"	-1
"engreimiento"	-1
"engrilletar"	1
"engrisecer"	-1
"engrosar"	1
"engruesar"	1
"engualdrapado"	1
"engullir"	-1
"enhollinar"	-1
"enhorabuena"	1
"enigmático"	-1
"enjambre"	-1
"enjoyado"	1
"enjuiciamiento"	-1
"enjuiciar"	-1
"enlace"	-1
"enlazable"	1
"enlazado"	1
"enlazarse"	1
"enloquecer"	-1
"enloquecido"	-1
"enmaderado"	1
"enmarañado"	-1
"enmarañar"	-1
"enmendable"	1
"enmendar"	1
"enmoquetado"	1
"ennegrecer"	-1
"ennegrecerse"	-1
"ennoblecedor"	1
"ennoblecer"	1
"enojadizo"	-1
"enojado"	-1
"enojar"	-1
"enojarse"	-1
"enojo"	-1
"enojoso"	-1
"enología"	1
"enorme"	1
"enraizado"	1
"enrarecido"	-1
"enredado"	-1
"enredar"	-1
"enredo"	-1
"enrevesado"	-1
"enrevesar"	-1
"enrielar"	1
"enriquecer"	1
"enrojecido"	1
"enronquecimiento"	-1
"ensalzar"	1
"ensamblado"	1
"ensanchador"	1
"ensañamiento"	-1
"enseguida"	-1
"enseñado"	1
"enseñanza"	1
"enseñar"	1
"ensimismado"	1
"ensimismamiento"	1
"ensordecedor"	-1
"ensordecido"	-1
"ensuciamiento"	-1
"ensuciar"	-1
"entallado"	1
"entendido"	1
"enterar"	1
"enterizo"	-1
"enternecido"	1
"entero"	1
"enterrado"	-1
"enterramiento"	-1
"enterrar"	-1
"entidad"	1
"entierro"	-1
"entiznarse"	-1
"entoloma"	-1
"entomofobia"	-1
"entonación"	-1
"entono"	1
"entorpecedor"	1
"entorpecer"	-1
"entrada"	1
"entrampar"	-1
"entrañable"	1
"entrañas"	-1
"entreabierto"	1
"entreacto"	1
"entrecó"	-1
"entrecot"	-1
"entredicho"	-1
"entrega"	1
"entregado"	1
"entremetido"	-1
"entrenado"	1
"entrenador"	1
"entrenadora"	1
"entretener"	1
"entretenido"	1
"entretenimiento"	1
"entrevistador"	-1
"entristecer"	-1
"entristecerse"	-1
"entristecido"	-1
"entrometer"	-1
"entrometerse"	-1
"entrometida"	-1
"entumecido"	-1
"entumecimiento"	-1
"enturbiado"	-1
"enturbiarse"	-1
"entusiasmado"	1
"entusiasmo"	1
"entusiasta"	1
"envainado"	1
"envalentonado"	-1
"envalentonamiento"	1
"envanecimiento"	-1
"envasado"	1
"envejecerse"	1
"envenenado"	-1
"envenenamiento"	-1
"envenenar"	-1
"enverdecer"	1
"enverdecerse"	1
"envidioso"	-1
"envigar"	1
"envilecedor"	-1
"envilecer"	-1
"envilecido"	-1
"envilecimiento"	-1
"envolvente"	1
"envuelto"	1
"eosinofilia"	-1
"eosinófilo"	1
"épico"	1
"epicondialgia"	-1
"epicondilitis"	-1
"epicúreo"	1
"epidemia"	-1
"epidemiología"	-1
"epidemiológico"	-1
"epididimitis"	-1
"epiglotitis"	-1
"epigrama"	1
"epigramático"	1
"epilepsia"	-1
"epiléptico"	-1
"epimórfico"	1
"epinefrina"	1
"episcopal"	1
"epistemología"	1
"epitafio"	-1
"epítome"	-1
"epizoótico"	1
"equidad"	1
"equidistante"	1
"equilibrado"	1
"equilibrio"	1
"equipado"	1
"equipar"	1
"equipo"	1
"equipotencial"	1
"equisetales"	-1
"equitativo"	1
"equivalencia"	1
"equivalente"	1
"equivocación"	-1
"equivocado"	-1
"equívoco"	-1
"eréctil"	1
"eremitíco"	1
"eremítico"	1
"ergotismo"	-1
"ergotropismo"	1
"erinaceidos"	1
"eritema"	-1
"eritrodermia"	-1
"erizar"	-1
"erizarse"	-1
"ermitaño"	-1
"erogación"	1
"erosión"	-1
"erosionado"	-1
"erosionar"	-1
"erótico"	1
"erradicable"	1
"erradicación"	-1
"erradicar"	-1
"errante"	-1
"errar"	-1
"errata"	-1
"errático"	-1
"erróneamente"	-1
"erróneo"	-1
"error"	-1
"erudito"	1
"erupción"	-1
"esbelto"	1
"escabechar"	-1
"escabeche"	-1
"escabechina"	-1
"escabrosidad"	-1
"escabroso"	-1
"escabullir"	-1
"escabullirse"	-1
"escafandra"	-1
"escalable"	1
"escalar"	-1
"escalofriante"	-1
"escalofrío"	-1
"escalonar"	1
"escama"	-1
"escamoso"	-1
"escanciador"	1
"escanciano"	1
"escandalizar"	-1
"escándalo"	-1
"escandaloso"	-1
"escapado"	-1
"escaparsse"	-1
"escapatoria"	-1
"escape"	-1
"escapismo"	-1
"escapulario"	-1
"escaqueado"	-1
"escarabajo"	-1
"escaramuza"	-1
"escaramuzar"	-1
"escarceo"	1
"escarchar"	-1
"escarcharse"	-1
"escarlata"	1
"escarmentar"	-1
"escarnecedor"	-1
"escarnecer"	-1
"escarnio"	-1
"escasamente"	-1
"escasez"	-1
"escaso"	-1
"escatimar"	-1
"escatología"	-1
"escénicamente"	1
"escénico"	1
"escenotecnia"	1
"escepticismo"	-1
"escéptico"	-1
"esclavitud"	-1
"esclavizado"	-1
"esclavizar"	-1
"esclavo"	-1
"escocedura"	-1
"escogido"	1
"escolanía"	1
"escoliosis"	-1
"escolta"	1
"escombros"	-1
"escopeta"	-1
"escoria"	-1
"escorpión"	-1
"escorpiones"	1
"escozor"	-1
"escriba"	1
"escritor"	1
"escritura"	-1
"escrofuloso"	-1
"escrupulosamente"	1
"escrupulosidad"	1
"escrupuloso"	1
"escrutinio"	-1
"escuadrón"	-1
"escuchimizado"	-1
"escudar"	-1
"escudete"	1
"escudriñar"	-1
"escuela"	1
"esculpido"	1
"escultura"	1
"escultural"	1
"escupió"	-1
"escurridera"	1
"escurridero"	1
"escurridizo"	1
"escurrir"	-1
"esencial"	1
"esferocarpales"	-1
"esforzarse"	1
"esfuerzo"	1
"esfuerzos"	-1
"esgrima"	1
"esgrimista"	1
"esguince"	-1
"esmaltado"	1
"esmerado"	1
"esmerarse"	-1
"esmeril"	-1
"esnob"	-1
"esnobismo"	-1
"esotérico"	1
"espabilado"	1
"espacial"	1
"espacioso"	1
"espadachín"	1
"espaldar"	1
"espaldarazo"	1
"espaldarón"	-1
"espaldera"	1
"espaldudo"	1
"espantado"	-1
"espantajo"	-1
"espantapájaros"	-1
"espantar"	-1
"espantosamente"	-1
"espantoso"	-1
"esparadrapo"	-1
"esparcido"	1
"espasmo"	-1
"espasmódicamente"	-1
"espástico"	-1
"espatulado"	1
"espavilado"	1
"especia"	1
"especial"	1
"especialidad"	1
"especialista"	1
"especialización"	1
"especializado"	1
"especializar"	1
"especializarse"	1
"especiero"	1
"especificable"	1
"específico"	1
"especiosidad"	-1
"especioso"	-1
"espectacular"	1
"espectáculo"	-1
"espectral"	-1
"espectro"	-1
"espectrofotómetro"	1
"especulación"	-1
"especular"	-1
"especulativo"	-1
"espejismo"	-1
"espejito"	1
"espeluznante"	-1
"espeluzno"	-1
"esperado"	1
"esperando"	1
"esperanza"	1
"esperanzado"	1
"esperanzador"	1
"esperar"	1
"espermicida"	-1
"espesado"	1
"espiga"	-1
"espina"	-1
"espinilla"	-1
"espinillera"	-1
"espinoso"	-1
"espionaje"	-1
"espirar"	-1
"espiritismo"	-1
"espiritista"	-1
"espíritu"	1
"espiritual"	1
"espiritualidad"	1
"espiritualista"	-1
"espléndido"	1
"esplendor"	1
"esplendoroso"	1
"esplenomegalia"	-1
"espolón"	-1
"espondilitis"	-1
"esponjoso"	-1
"espontaneidad"	-1
"esporádico"	-1
"esposar"	1
"esprint"	1
"esprue"	-1
"espuma"	-1
"espúreo"	-1
"espurio"	-1
"esquema"	-1
"esquibob"	-1
"esquirol"	-1
"esquirolaje"	-1
"esquivando"	-1
"esquivez"	-1
"esquivo"	-1
"esquizofrenia"	-1
"esquizofrénico"	-1
"esquizoide"	-1
"estabilidad"	1
"estabilizado"	1
"estabilizador"	1
"estabilizarse"	1
"estable"	1
"establecer"	1
"establecido"	1
"establos"	-1
"estabular"	1
"estacada"	-1
"estacionario"	-1
"estadísticamente"	1
"estadístico"	1
"estado"	1
"estafa"	-1
"estafador"	-1
"estafermo"	-1
"estafilococo"	-1
"estampida"	-1
"estampido"	1
"estampilla"	1
"estancado"	-1
"estancamiento"	-1
"estándar"	1
"estandarizado"	1
"estandarizar"	1
"estandarte"	1
"estante"	1
"estatal"	1
"estática"	-1
"estático"	-1
"estatua"	1
"estatuario"	1
"esteatopigia"	-1
"estelar"	1
"estenosis"	-1
"estentóreo"	1
"estepa"	1
"estéreo"	1
"estereofónico"	1
"estereotipado"	-1
"estereotipo"	-1
"estéril"	-1
"esterilidad"	-1
"esteriotipado"	-1
"estertoroso"	1
"estética"	1
"esteticién"	1
"estético"	1
"estetoscopio"	-1
"esthéticienne"	1
"estiércol"	-1
"estigma"	-1
"estigmatizar"	-1
"estilizado"	1
"estima"	-1
"estimable"	1
"estimado"	1
"estimador"	1
"estimulador"	1
"estimulante"	1
"estimular"	1
"estímulo"	1
"estipulado"	1
"estirado"	-1
"estocada"	-1
"estola"	-1
"estómago"	-1
"estomatópodo"	1
"estorbar"	-1
"estornudar"	-1
"estornudo"	-1
"estrabismo"	-1
"estrago"	-1
"estragos"	-1
"estrangulación"	-1
"estranguladores"	-1
"estrangular"	-1
"estratega"	1
"estratégicamente"	1
"estratégico"	1
"estrecheces"	-1
"estrecho"	-1
"estregar"	-1
"estrella"	1
"estrellado"	1
"estrellar"	-1
"estrellarse"	-1
"estremecedor"	-1
"estremecer"	-1
"estremecido"	-1
"estremecimiento"	-1
"estreñimiento"	-1
"estrés"	-1
"estresado"	-1
"estresante"	-1
"estribación"	-1
"estribera"	1
"estridencia"	-1
"estridente"	-1
"estropear"	-1
"estropeo"	-1
"estroso"	1
"estrucioniformes"	-1
"estructura"	1
"estructural"	1
"estructurar"	1
"estruendo"	-1
"estudio"	1
"estudios"	1
"estudioso"	1
"estupefacto"	1
"estupendo"	-1
"estúpidamente"	-1
"estupideces"	-1
"estupidez"	-1
"estúpido"	-1
"estupor"	-1
"esvástica"	-1
"etéreo"	-1
"eterno"	1
"ética"	1
"ético"	1
"etiolación"	-1
"etiqueta"	1
"etiquetado"	1
"étnico"	1
"etnocentrismo"	1
"etnología"	1
"etosuximida"	1
"eucariótico"	1
"eudemónico"	1
"eufonía"	1
"eufónico"	1
"euforia"	1
"eufórico"	1
"eugenesia"	1
"eugénico"	1
"eugenismo"	1
"eulogio"	1
"eunuco"	-1
"euritmia"	1
"eurylaimidae"	-1
"eutanasia"	-1
"eutrofización"	-1
"evacuación"	-1
"evacuado"	-1
"evacuar"	-1
"evadir"	-1
"evanescencia"	-1
"evangelio"	1
"evaporable"	1
"evasión"	-1
"evasionismo"	-1
"evasivo"	-1
"eventual"	1
"eventualidad"	-1
"evidencial"	1
"evidente"	1
"evidentemente"	-1
"evitable"	1
"evitación"	-1
"evitando"	-1
"evitar"	-1
"evocador"	1
"evocativo"	1
"evolución"	1
"exacerbación"	-1
"exacerbar"	-1
"exactitud"	1
"exacto"	1
"exageración"	-1
"exagerado"	-1
"exagerar"	-1
"exaltación"	1
"exaltado"	1
"exaltante"	1
"exaltar"	1
"examen"	-1
"exantema"	-1
"exasperación"	-1
"exasperado"	-1
"exasperante"	-1
"exasperar"	-1
"excavación"	1
"exceder"	1
"excelencia"	-1
"excelente"	1
"excentricidad"	1
"excéntrico"	1
"excepcional"	-1
"excesivamente"	-1
"excesivo"	-1
"exceso"	-1
"excitable"	1
"excitación"	1
"excitado"	1
"excitante"	1
"excitar"	1
"exclamar"	1
"exclamativo"	1
"exclamatorio"	1
"excluidos"	-1
"excluir"	-1
"exclusión"	-1
"exclusividad"	1
"exclusivo"	1
"excluyendo"	-1
"excoriación"	-1
"excrecencia"	-1
"excreción"	-1
"excremento"	-1
"excrementos"	-1
"exculpado"	1
"exculpar"	1
"exculpatorio"	-1
"excursión"	-1
"excurso"	-1
"excusa"	-1
"excusable"	1
"execración"	-1
"execrar"	-1
"exención"	-1
"exento"	-1
"exhaustivo"	1
"exhausto"	1
"exhortación"	1
"exhortar"	-1
"exhortatorio"	1
"exhorto"	-1
"exhuberancia"	1
"exigente"	1
"exigüidad"	-1
"exiliado"	1
"exilio"	-1
"existencia"	1
"existencialismo"	1
"existente"	1
"existir"	1
"éxito"	1
"exitoso"	1
"exoenergético"	1
"exoneración"	-1
"exonerado"	1
"exonerar"	1
"exorbitante"	-1
"exorcismo"	-1
"exotérico"	1
"exótico"	1
"expandido"	1
"expandir"	1
"expandirse"	-1
"expansible"	1
"expansión"	1
"expansivo"	1
"expatriado"	-1
"expectante"	1
"expectativa"	1
"expedición"	1
"expeditivo"	1
"expensas"	-1
"experiencia"	1
"experiencial"	1
"experimentado"	1
"experimento"	1
"experto"	1
"expiable"	1
"expiación"	-1
"expiar"	1
"expiatorio"	-1
"expletivo"	-1
"explicable"	1
"explicar"	1
"explicativo"	1
"explícit"	1
"explicitación"	1
"explicitar"	1
"explicitud"	1
"explorador"	1
"explorar"	1
"explosión"	-1
"explosionar"	-1
"explosivo"	-1
"explotado"	1
"explotar"	-1
"expoliación"	-1
"expolio"	-1
"exponer"	-1
"exposímetro"	1
"expositivo"	1
"expósito"	-1
"expresable"	1
"expresivo"	1
"expreso"	1
"express"	1
"exprimidor"	-1
"expropiación"	-1
"expuesto"	-1
"expulsar"	-1
"expulsión"	-1
"expurgado"	1
"exquisitamente"	1
"exquisitez"	1
"exquisito"	1
"éxtasis"	1
"extático"	1
"extendido"	-1
"extensible"	1
"extensísimo"	1
"extensivo"	1
"extenso"	1
"extenuado"	1
"exterminable"	-1
"exterminado"	-1
"exterminador"	-1
"exterminar"	-1
"exterminio"	-1
"externalidad"	1
"externar"	1
"extinguible"	1
"extinguir"	-1
"extinto"	-1
"extirpación"	-1
"extirpar"	-1
"extra"	1
"extracontractual"	-1
"extrafino"	1
"extragrande"	1
"extrajudicial"	-1
"extralargo"	1
"extralegal"	-1
"extralingüístico"	-1
"extramatrimonial"	1
"extranjero"	-1
"extrañar"	-1
"extraño"	-1
"extraordinariamente"	-1
"extraordinario"	1
"extravagante"	-1
"extravertido"	1
"extraviado"	-1
"extremado"	-1
"extremidad"	-1
"extremismo"	-1
"extremista"	-1
"extrovertido"	1
"exuberancia"	1
"exuberante"	-1
"exultación"	1
"eyaculación"	1
"fabricación"	-1
"fabricado"	-1
"fabricante"	1
"fabricar"	-1
"fabuloso"	1
"faccioso"	-1
"faceta"	1
"fácil"	1
"facilidad"	1
"facilitar"	1
"fácilmente"	1
"facineroso"	-1
"facochero"	-1
"factibilidad"	1
"factible"	1
"factual"	1
"facultad"	1
"facultades"	1
"facultativo"	1
"fado"	-1
"faena"	-1
"faetón"	1
"faisandé"	-1
"fajina"	1
"fake"	-1
"falacia"	-1
"falange"	-1
"falazmente"	-1
"falce"	1
"falciforme"	1
"falconiforme"	-1
"falible"	-1
"falla"	-1
"fallecido"	-1
"fallecimiento"	-1
"falócrata"	1
"faloplastia"	-1
"falsa"	-1
"falsamente"	-1
"falsar"	-1
"falsario"	-1
"falseado"	1
"falsear"	-1
"falsedad"	-1
"falsificación"	-1
"falsificado"	-1
"falsificar"	-1
"falso"	-1
"falta"	-1
"fama"	1
"famélico"	-1
"familiar"	1
"familiaridad"	1
"familiarización"	1
"familiarizado"	1
"famosamente"	1
"famoso"	1
"fanafarronada"	-1
"fanático"	-1
"fanatismo"	-1
"fanfarria"	1
"fangal"	-1
"fango"	-1
"fangoso"	-1
"fantaseador"	-1
"fantasía"	1
"fantasioso"	1
"fantasma"	-1
"fantasmada"	-1
"fantasmagórico"	-1
"fantasmal"	-1
"farde"	1
"farfolla"	-1
"farfulla"	-1
"farmacéutico"	-1
"farmacocinética"	1
"farmacológicamente"	1
"faro"	1
"farol"	-1
"fárrago"	-1
"farsa"	-1
"farsante"	-1
"fascinación"	1
"fascinado"	1
"fascinador"	1
"fascinante"	1
"fascioliasis"	-1
"fasiánido"	1
"fastidiado"	-1
"fastidiar"	-1
"fastidio"	-1
"fastidioso"	-1
"fastuoso"	1
"fatal"	-1
"fatalidad"	-1
"fatídico"	-1
"fatiga"	-1
"fatigado"	-1
"fatigar"	-1
"fatigas"	-1
"fatuidad"	-1
"fauces"	-1
"favor"	1
"favorable"	1
"favorecedor"	1
"favorecer"	1
"favoritismo"	-1
"favorito"	1
"fe"	1
"fé"	1
"fealdad"	-1
"febrífugo"	-1
"febril"	-1
"fecal"	-1
"fechable"	1
"fechoría"	-1
"fecundo"	1
"fedelline"	1
"federado"	1
"fehaciente"	1
"felicidad"	1
"felicitación"	1
"felicitaciones"	1
"felicitar"	1
"feliz"	1
"felizmente"	1
"felpa"	1
"femenino"	1
"fenecimiento"	-1
"fenestral"	-1
"fenilcetonuria"	-1
"fénix"	1
"fenomenal"	1
"fenómeno"	1
"feo"	-1
"féretro"	-1
"feria"	1
"fermentación"	1
"fermento"	-1
"ferocidad"	-1
"feroz"	-1
"fértil"	1
"fertilidad"	1
"ferviente"	1
"fervientemente"	-1
"fervor"	-1
"fervoroso"	1
"festejar"	1
"festejo"	1
"festival"	1
"festivo"	1
"fetidez"	-1
"fétido"	-1
"feúcho"	-1
"feudal"	-1
"feudalismo"	-1
"feudo"	-1
"fiabilidad"	1
"fiable"	1
"fiador"	1
"fiasco"	-1
"fíat"	1
"fibrinólisis"	-1
"ficción"	-1
"ficticio"	-1
"fidedigno"	1
"fideicomisario"	1
"fideicomitente"	-1
"fidelidad"	1
"fiducial"	1
"fiebre"	-1
"fiel"	1
"fieramente"	-1
"fiereza"	-1
"fiero"	-1
"fiesta"	1
"fiestas"	1
"figurado"	1
"fijarse"	-1
"fijeza"	1
"fijo"	1
"fila"	-1
"filantropía"	1
"filantrópico"	1
"filántropo"	1
"filariasis"	-1
"filatélico"	1
"filetear"	1
"filfa"	-1
"filial"	1
"filibustero"	-1
"filicidio"	-1
"filisteo"	-1
"filmable"	1
"filogenéticamente"	1
"filohelénico"	1
"filosofía"	1
"filosóficamente"	1
"filósofo"	1
"fimosis"	-1
"finalizado"	1
"finalmente"	1
"financiado"	1
"financiar"	1
"fingido"	-1
"fingimiento"	-1
"fingir"	-1
"finísimo"	1
"finitud"	1
"fino"	1
"finta"	-1
"finura"	1
"firma"	1
"firmante"	1
"firme"	1
"firmeza"	1
"fiscal"	-1
"fisgón"	-1
"fisgona"	-1
"fisgoneo"	-1
"física"	1
"fisicalismo"	-1
"físico"	1
"físicoterapeuta"	-1
"fisiología"	1
"fisionable"	1
"fisostigma"	-1
"flaccidez"	-1
"flacidez"	-1
"flácido"	-1
"flacura"	-1
"flagrante"	-1
"flamante"	1
"flameante"	-1
"flaquear"	-1
"flatulencia"	-1
"flecar"	-1
"flema"	-1
"flexibilidad"	1
"flexible"	1
"flexionado"	1
"flexional"	1
"flexuoso"	1
"flipado"	1
"flirt"	1
"flirteo"	1
"flojear"	-1
"flojedad"	-1
"flojo"	-1
"flor"	1
"flora"	-1
"floración"	1
"floral"	1
"floreado"	1
"florecer"	1
"floreciente"	1
"floresta"	-1
"florido"	1
"flota"	-1
"fluctuación"	-1
"fluctuante"	-1
"fluido"	1
"fluir"	1
"fluorescente"	1
"fóbico"	-1
"fobofobia"	-1
"focal"	1
"focalizado"	1
"foco"	1
"fofo"	-1
"fogata"	1
"fogosidad"	1
"folclor"	-1
"folclore"	-1
"folklore"	-1
"follón"	-1
"follonero"	-1
"fomentar"	1
"fonación"	1
"fondeadero"	-1
"fondo"	-1
"forajido"	-1
"forastero"	-1
"forcejear"	-1
"forense"	-1
"forjado"	-1
"forjar"	1
"forma"	1
"formación"	1
"formal"	1
"formaldehido"	-1
"formaldehído"	-1
"formalidad"	1
"formalidades"	1
"formalizado"	1
"formalizar"	1
"formalmente"	1
"formando"	1
"formativo"	1
"formidable"	-1
"fórmula"	1
"formulado"	1
"fornicación"	-1
"fornido"	1
"forrado"	1
"forraje"	-1
"fortalecedor"	1
"fortalecer"	1
"fortalecido"	1
"fortalecimiento"	1
"fortaleza"	-1
"forte"	1
"fortificado"	1
"fortificar"	1
"fortuito"	1
"fortuna"	1
"forúnculo"	-1
"forzado"	-1
"forzudo"	-1
"fosforescente"	1
"fosforo"	-1
"fosgeno"	-1
"fosilizado"	-1
"foso"	1
"fotofobia"	-1
"fotogénico"	1
"fotómetro"	1
"fotoquímica"	1
"fotosfera"	1
"foulard"	1
"fox-trot"	-1
"foxterrier"	1
"foxtrot"	-1
"fracasar"	-1
"fracaso"	-1
"fractura"	-1
"fracturar"	-1
"fragante"	1
"fragata"	-1
"frágil"	-1
"fragilidad"	-1
"fragor"	-1
"fraguar"	1
"frambesia"	-1
"franciscano"	-1
"franco"	1
"francófono"	1
"franela"	1
"frangollar"	-1
"frangollón"	-1
"franja"	-1
"franqueza"	1
"franquicia"	1
"fraseología"	1
"fraternal"	1
"fraternidad"	1
"fraternización"	1
"fraterno"	1
"fraude"	-1
"fraudulencia"	-1
"fraudulento"	-1
"frazada"	1
"frecuente"	1
"fregadero"	-1
"frenesí"	-1
"frenéticamente"	-1
"frenético"	-1
"fresco"	1
"frescor"	-1
"frescura"	1
"frialdad"	-1
"fríamente"	-1
"fricción"	-1
"frigidez"	-1
"frígido"	-1
"frigorífico"	-1
"fringillidae"	-1
"frío"	-1
"frivolidad"	-1
"frívolo"	-1
"frotar"	-1
"fructífero"	1
"frufrú"	-1
"frugal"	1
"fruición"	1
"frunción"	-1
"frustración"	-1
"frustrado"	-1
"frustrante"	-1
"frustrar"	-1
"frustrarse"	-1
"frutal"	1
"fuego"	-1
"fuelle"	-1
"fuera"	-1
"fuerte"	-1
"fuertemente"	-1
"fuerza"	-1
"fuga"	-1
"fugacidad"	-1
"fugaz"	-1
"fugitivo"	-1
"fulgor"	1
"fulgurar"	1
"fullería"	-1
"fulminación"	-1
"fulminante"	-1
"fulminar"	-1
"fumado"	-1
"fumador"	-1
"fumante"	-1
"fumble"	-1
"funcional"	1
"fundación"	1
"fundador"	1
"fundamental"	1
"fundamentos"	1
"fundar"	1
"fundirse"	1
"funeral"	-1
"funerario"	-1
"funesto"	-1
"furia"	-1
"furibundo"	-1
"furiosamente"	-1
"furioso"	-1
"furor"	-1
"furtivamente"	-1
"furtivo"	-1
"fúrunculo"	-1
"fusible"	-1
"fusiforme"	1
"fusil"	-1
"fusilar"	-1
"fusión"	1
"fustigar"	-1
"fútbol"	1
"fútil"	-1
"futilidad"	-1
"gabela"	1
"gabinete"	1
"gaceta"	1
"gafar"	-1
"gafas"	-1
"gafe"	-1
"gafete"	1
"gag"	1
"galactosemia"	-1
"galante"	1
"galantear"	1
"galanteo"	1
"galantería"	1
"galas"	1
"galbana"	-1
"gálbano"	-1
"gallardo"	1
"gallina"	-1
"gallinería"	-1
"gallinero"	-1
"gallo"	-1
"gallumbos"	-1
"galvanización"	-1
"gamberrismo"	-1
"gamberro"	-1
"gambito"	1
"gammaglobulina"	-1
"ganador"	1
"ganancia"	1
"ganancias"	1
"ganancioso"	1
"ganando"	1
"ganar"	1
"ganchos"	-1
"gandul"	-1
"ganga"	1
"gangrenarse"	-1
"gangrenoso"	-1
"gángster"	-1
"gangsterismo"	-1
"ganoideos"	1
"gánster"	-1
"ganzúa"	-1
"gañido"	-1
"garabato"	-1
"garabatos"	-1
"garambaina"	-1
"garantía"	1
"garantizador"	1
"garbo"	1
"garboso"	1
"garganta"	-1
"gárgaras"	1
"garla"	1
"garlopa"	-1
"garra"	-1
"garrafón"	-1
"garranchuelo"	-1
"garrapato"	-1
"garrapo"	-1
"garras"	-1
"garrucha"	1
"garulla"	-1
"garullada"	-1
"gasa"	-1
"gasear"	-1
"gasolinera"	1
"gastado"	-1
"gasto"	-1
"gastos"	-1
"gastritis"	-1
"gastrónomo"	1
"gatillo"	-1
"gatito"	1
"gavión"	-1
"gaviota"	-1
"gazapatón"	-1
"gazapera"	-1
"gazmoño"	1
"gaznápiro"	-1
"gegenschein"	-1
"gelatina"	-1
"gema"	1
"gemelo"	1
"gemfibrozil"	-1
"gemido"	-1
"gemir"	-1
"genealogista"	1
