"palabra"	"valor"
"retozón"	0.5
"retracción"	-0.4
"retraer"	-0.5
"retrasado"	-0.75
"retrasar"	-0.75
"retrasarse"	-0.5
"retraso"	-0.25
"retrete"	-0.25
"retribuido"	0.8
"retroceder"	-0.5
"retroceso"	-0.5
"retumbar"	-0.25
"reumatismo"	-1
"reumatoide"	-1
"reunión"	0.8
"revelación"	0.8
"reventado"	-0.8
"reventar"	-0.6
"reverberación"	-0.25
"reverberar"	-0.25
"reverencia"	0.75
"reverenciado"	0.8
"reverenciar"	0.5
"reverendo"	0.6
"reverente"	1
"reverentemente"	1
"revertido"	-0.25
"revertir"	-0.5
"revisar"	-0.25
"revisión"	-0.25
"revisor"	-0.25
"revitalizar"	1
"revivir"	0.25
"revocación"	-0.25
"revocar"	-0.75
"revolcar"	-0.75
"revolcarse"	-0.75
"revolcón"	-0.5
"revoltoso"	-0.5
"revolución"	-0.5
"revoluciona"	0.8
"revolucionar"	-0.5
"revolucionario"	-0.5
"revólver"	-0.4
"revuelta"	-0.5
"revuelto"	-0.25
"rey"	0.1
"reyerta"	-0.5
"rezagar"	-0.5
"rezagarse"	-0.5
"rezar"	0.1
"rezumar"	-0.25
"ricacho"	-0.25
"ricachón"	-0.25
"ricamente"	0.5
"rico"	0.5
"ridículamente"	-0.8
"ridiculez"	-0.75
"ridiculizar"	-0.5
"ridiculizar"	-0.5
"ridículo"	-0.75
"riesgo"	-0.75
"rifle"	-0.4
"rigidez"	-0.25
"rígido"	-0.5
"rigor"	-0.25
"rigurosamente"	0.25
"riguroso"	0.1
"rimbombante"	-0.6
"rip"	-0.25
"riqueza"	0.5
"risa"	0.6
"risible"	-0.25
"risilla"	0.5
"risita"	0.5
"risitas"	0.8
"rival"	-0.25
"rivalidad"	-0.5
"rizo"	-0.25
"robar"	-0.75
"robo"	-1
"robot"	-0.25
"robótico"	-0.25
"robustecer"	0.75
"robustecerse"	0.75
"robusto"	0.75
"rociar"	-0.4
"rodera"	-0.6
"roer"	-0.6
"romance"	0.5
"románticamente"	0.8
"romántico"	0.5
"rompecorazones"	-0.25
"romper"	-0.5
"roncha"	-1
"ronco"	-0.8
"ronquera"	-0.8
"ronquido"	-0.1
"rosado"	0.5
"roto"	-0.75
"rotundo"	0.6
"rotura"	-0.6
"roya"	-0.25
"ruda"	-0.5
"rudo"	0.4
"rufián"	-0.8
"ruidoso"	-0.75
"ruin"	-0.5
"ruina"	-0.75
"ruinoso"	-0.5
"rumor"	-0.25
"rumores"	-0.6
"ruptura"	-0.75
"rupturas"	-0.5
"sabiamente"	0.5
"sabiduría"	0.75
"sabio"	0.6
"sable"	-0.25
"saboreando"	1
"saborear"	0.5
"sabotaje"	-0.75
"saboteador"	-0.8
"sabotear"	-0.75
"sabroso"	0.8
"sacerdocio"	0.25
"sacerdotal"	0.6
"sacerdote"	0.25
"sacerdotisa"	0.25
"saco"	-0.25
"sacrificadas"	-0.25
"sacrificados"	-1
"sacrificio"	-0.5
"sacrosanto"	0.6
"sacudida"	-0.5
"sádico"	-1
"sagacidad"	0.6
"sala"	-0.4
"salario"	0.6
"salida"	-0.25
"salido"	-0.25
"saliente"	0.5
"salir"	-0.25
"saliva"	-0.4
"salobre"	-0.25
"salón"	0.4
"salpicadura"	-0.6
"salpicar"	-0.6
"saltamontes"	-0.6
"saluda"	0.8
"saludable"	0.75
"saludado"	0.8
"saludar"	0.8
"saludo"	0.5
"salvación"	1
"salvado"	0.8
"salvador"	1
"salvaguardar"	0.6
"salvaguardia"	0.6
"salvaje"	-0.5
"salvajismo"	-0.75
"salvar"	0.5
"salvarse"	0.5
"salvavida"	0.6
"salvavidas"	0.6
"samur"	1
"sanar"	0.75
"sanción"	-0.25
"sancionador"	-0.25
"sangrar"	-0.5
"sangría"	-0.5
"sangriento"	-0.75
"sanguijuela"	-0.5
"sanguinario"	-0.5
"sanitario"	0.6
"sano"	0.5
"santidad"	1
"santificar"	0.6
"santo"	0.25
"santuario"	1
"saqueador"	-1
"saquear"	-0.5
"saqueo"	-0.8
"sarampión"	-0.8
"sarcasmo"	-0.5
"sarcásticamente"	-0.6
"sarcástico"	-0.5
"sardónicamente"	-1
"sardónico"	-0.5
"sarna"	-0.8
"sarnoso"	-1
"satánico"	-1
"satírico"	-0.25
"satirizar"	-0.25
"satisfacción"	1
"satisfacer"	0.5
"satisfactoriamente"	0.5
"satisfactorio"	0.8
"satisfecho"	0.75
"saturación"	-0.8
"saturar"	-0.8
"sazón"	0.1
"sazonado"	0.25
"sazonar"	0.25
"secesión"	-0.5
"secesionismo"	-0.5
"secesionista"	-0.5
"secreción"	-0.6
"secta"	-0.25
"sectario"	-0.25
"secuaz"	-0.25
"secuela"	-0.5
"secuestrado"	-1
"secuestrar"	-0.5
"secuestro"	-0.8
"secundar"	0.75
"sed"	-0.25
"seda"	0.6
"sedante"	-0.6
"sedar"	-0.5
"sedentario"	-0.6
"sedición"	-0.5
"sedicioso"	-1
"sediento"	-0.25
"seducción"	-0.25
"seducir"	-0.25
"seductor"	0.5
"seductoramente"	0.5
"segregar"	-0.6
"seguidor"	0.75
"seguir"	-0.6
"segundón"	-0.25
"seguramente"	1
"seguridad"	0.5
"seguro"	0.75
"seísmo"	-0.4
"selección"	0.4
"selectivo"	0.4
"semen"	-0.25
"semental"	0.6
"semillero"	-0.25
"sencillo"	0.4
"senil"	-0.5
"sensación"	0.25
"sensación"	0.6
"sensacional"	0.5
"sensacionalismo"	-0.25
"sensacionalista"	-0.25
"sensacionalmente"	-0.25
"sensato"	0.8
"sensibilidad"	0.8
"sensible"	0.75
"sensiblería"	-0.25
"sensual"	0.8
"sensualidad"	0.8
"sentencia"	-0.75
"sentenciar"	-0.8
"sentido"	1
"sentimental"	0.4
"sentimentalismo"	0.4
"seña"	0.5
"señor"	0.25
"señorío"	0.4
"señuelo"	-0.5
"separación"	-0.4
"separado"	-0.4
"separatista"	-0.6
"septicemia"	-0.25
"séptico"	-0.4
"sequía"	-0.5
"serenata"	0.6
"serenidad"	0.5
"sereno"	1
"seriedad"	0.75
"serio"	-0.25
"sermón"	0.1
"sermonear"	-0.25
"serpenteado"	0.25
"serpenteante"	0.25
"serpentear"	0.25
"serpiente"	-0.25
"serrado"	-0.4
"servicial"	0.75
"servidumbre"	-0.75
"servil"	-0.5
"servilmente"	-0.25
"sesgar"	-1
"sesgo"	-1
"seso"	0.6
"sesos"	0.6
"sesudamente"	0.5
"severamente"	-0.6
"severo"	-0.75
"sexismo"	-1
"sexista"	-1
"sexo"	0.1
"sexualmente"	0.25
"sexy"	0.75
"sí"	0.8
"siesta"	0.1
"sietemesino"	-0.5
"sigilo"	-0.25
"sigiloso"	-0.25
"significado"	0.5
"significativo"	0.5
"silbido"	-0.5
"silbido"	-0.5
"silenciamiento"	-0.5
"simbólicamente"	0.4
"simbólico"	0.4
"simetría"	0.1
"simétrico"	0.1
"simpatía"	0.25
"simpático"	1
"simplificación"	-0.5
"simplificada"	-0.5
"simplificar"	-0.25
"simplista"	0.4
"sincera"	1
"sinceramente"	0.5
"sincerar"	1
"sincerarse"	1
"sinceridad"	1
"sincero"	0.6
"sincronizar"	0.25
"síndrome"	-0.5
"siniestramente"	-1
"siniestro"	-0.75
"sinsentido"	-0.75
"síntoma"	-0.5
"sinuosamente"	-1
"sinvergonzonería"	-0.5
"sinvergüenza"	-1
"sirena"	-0.25
"sirvienta"	-1
"sisar"	-0.5
"siseado"	-0.5
"sísmico"	-0.4
"sitiar"	-0.6
"snob"	-0.5
"soberbia"	-0.5
"soborno"	-0.75
"sobreactuación"	-0.25
"sobreactuar"	-0.25
"sobrecarga"	-0.25
"sobrecargado"	-0.25
"sobrecargar"	-1
"sobrecargo"	0.1
"sobredosis"	-0.5
"sobrehumano"	0.5
"sobrenatural"	-0.4
"sobrepasar"	0.4
"sobresalido"	0.8
"sobresaliente"	1
"sobresalientemente"	1
"sobresalir"	0.75
"sobrestimar"	-0.25
"sobrestimar"	-0.25
"sobrevalorar"	-0.25
"sobreviviente"	0.5
"sobrevivió"	0.4
"sobrevivir"	0.8
"socavar"	-0.4
"sociable"	0.5
"socialidad"	0.25
"socialista"	0.1
"sociópata"	-1
"sofisticado"	0.75
"sofocación"	-0.25
"sofocante"	-0.5
"sofocar"	-0.5
"sofoco"	-0.75
"sojuzgar"	-0.5
"sol"	0.6
"solado"	-0.25
"soleado"	0.6
"soledad"	-0.5
"solemne"	-0.25
"solemnidad"	-0.25
"solícito"	0.5
"solicitud"	0.25
"sólidamente"	0.25
"solidaridad"	0.5
"solidificación"	0.25
"sólido"	0.25
"solitario"	-0.5
"sollozar"	-1
"sollozo"	-0.5
"solo"	-0.6
"soltero"	0.6
"solterón"	-0.5
"solterona"	-0.5
"solución"	0.5
"solvencia"	0.25
"sombreado"	0.1
"sombrío"	-1
"someter"	-0.5
"sometido"	-0.5
"somnolencia"	-0.25
"somorgujo"	-0.25
"sonajero"	-0.25
"sonar"	-0.25
"sonoro"	-0.25
"sonreír"	0.75
"sonriente"	0.75
"sonrisa"	0.5
"sonrisas"	0.8
"sonrojar"	0.6
"sonrojarse"	0.6
"sonrojo"	0.6
"soñador"	1
"soplagaita"	-1
"soplagaitas"	-1
"soplar"	-0.4
"soplo"	-0.5
"soplón"	-0.5
"soportar"	0.25
"soporte"	0.75
"sordera"	-0.4
"sordidez"	-0.6
"sórdido"	-0.8
"sordo"	-0.5
"sorprende"	0.5
"sorprendente"	0.5
"sorprendentemente"	-0.5
"sorprender"	-0.6
"sorpresa"	0.6
"sosegado"	1
"soslayo"	-0.25
"sospecha"	-0.6
"sospechar"	-0.75
"sospechoso"	-0.6
"sostener"	0.6
"sostenibilidad"	1
"sostenible"	1
"suave"	0.6
"suavemente"	0.6
"suavidad"	0.6
"suavizar"	0.6
"subdivisión"	-0.25
"subestimar"	-0.5
"subibaja"	-0.6
"sublimación"	0.1
"sublimar"	0.5
"sublime"	0.5
"sublimemente"	0.8
"submundo"	-0.6
"subordinación"	-0.4
"subordinado"	-0.4
"subordinar"	-0.5
"subsidiar"	-0.25
"subsidio"	0.6
"subsiguiente"	0.75
"subsistencia"	0.25
"subsistir"	0.25
"subvalorar"	-0.4
"subvención"	-0.25
"subvencionado"	-0.25
"subvencionar"	-0.25
"subversión"	-0.5
"subversivamente"	-0.25
"subversivo"	-0.75
"subvertir"	-0.5
"subyacente"	-0.25
"subyugación"	-0.75
"subyugar"	-0.25
"sucia"	-0.8
"suciedad"	-0.75
"sucinto"	0.8
"sucio"	-1
"sucumbir"	-0.5
"sudario"	-0.4
"sudor"	-0.25
"sudoroso"	-0.5
"suelto"	-0.25
"sueño"	0.25
"sueños"	0.6
"suero"	-0.4
"suerte"	0.75
"suertudo"	0.5
"suficiencia"	1
"suficiente"	-0.5
"suficientemente"	1
"sufridor"	-0.5
"sufrimiento"	-1
"sufrir"	-0.75
"suicida"	-0.75
"suicidio"	-0.75
"sujeción"	-0.5
"sujetado"	-0.4
"sumergir"	-0.25
"sumergirse"	0.25
"sumidero"	-0.6
"sumiso"	-0.4
"suntuosamente"	0.8
"suntuosidad"	0.8
"suntuoso"	0.8
"súper"	0.75
"superación"	0.6
"superado"	-0.8
"superar"	0.25
"superestrella"	0.8
"superficial"	-0.6
"superficialidad"	-0.25
"superficialmente"	-0.25
"superfluo"	-0.5
"superhombre"	0.8
"superior"	0.75
"superioridad"	0.5
"superstición"	-0.6
"supersticioso"	-0.5
"supervivencia"	0.6
"superviviente"	0.5
"suplantación"	-0.4
"súplica"	-0.4
"supremacía"	0.25
"supremacista"	-0.5
"supremamente"	0.75
"supremo"	0.25
"supresión"	-0.6
"suprimido"	-1
"suprimir"	-1
"supuestamente"	-0.25
"surrealismo"	0.4
"surrealista"	0.4
"susceptible"	-0.5
"suscribir"	-0.25
"suscripción"	0.25
"suspender"	-1
"suspensión"	-0.5
"suspenso"	-1
"suspicaz"	-0.75
"suspirar"	-0.4
"suspiro"	-0.25
"sustancial"	0.5
"sustancialmente"	0.6
"sustantivo"	0.5
"susto"	-0.75
"sustracción"	-0.5
"sustraer"	-0.5
"susurro"	-0.4
"sutileza"	-0.8
"sutura"	-0.6
"tabaco"	-0.25
"tabú"	-0.5
"tacañería"	-0.75
"tacaño"	-0.75
"taco"	-0.6
"táctica"	-0.5
"táctica"	-0.25
"tacto"	0.4
"tajo"	-0.5
"talento"	0.5
"talentoso"	0.5
"talismán"	0.25
"tallo"	-0.8
"tambaleado"	-0.8
"tambalear"	-0.5
"tambaleo"	-0.8
"tamborileo"	-0.25
"tanatorio"	-0.6
"tanteando"	-0.4
"tantear"	-0.4
"tanteo"	-0.4
"tapiz"	0.4
"tapizador"	0.4
"tapizar"	0.4
"tarado"	-0.5
"tardanza"	-1
"tarde"	-0.25
"tardío"	-0.5
"tarea"	-0.25
"tartamudear"	-0.6
"tartamudeo"	-0.5
"tartamudez"	-0.6
"tasa"	-0.25
"tecnología"	0.1
"tedio"	-1
"tediosamente"	-1
"tedioso"	-0.5
"tejón"	-0.5
"telar"	-0.5
"telares"	-0.4
"temblar"	-0.5
"tembleque"	-0.6
"temblor"	-0.6
"tembloroso"	-1
"temerariamente"	-1
"temerario"	-0.5
"temeridad"	-0.25
"temerosamente"	-0.5
"temeroso"	-1
"temible"	-0.5
"temido"	-0.5
"temiendo"	-1
"temor"	-1
"temores"	-1
"temperamental"	-0.75
"tempestad"	-0.5
"tenacidad"	0.5
"tenaz"	-0.1
"tenazmente"	-0.25
"tendencia"	0.4
"tensión"	-0.6
"tenso"	-0.5
"tentación"	-0.5
"tentadero"	0.1
"tentador"	0.25
"tentadoramente"	-0.25
"tentar"	-0.25
"tenue"	-0.8
"tenuemente"	-0.8
"teórico"	0.4
"terapeuta"	-0.25
"terapéutica"	1
"terapéutico"	1
"tercamente"	-0.5
"terco"	-0.8
"tergiversación"	-0.75
"tergiversado"	-0.8
"tergiversar"	-0.5
"terminación"	0.8
"terminal"	-0.25
"terminalmente"	-0.6
"terminar"	-0.8
"termita"	-0.25
"ternura"	0.5
"terremoto"	-0.5
"terrible"	-1
"terriblemente"	-0.5
"terrón"	-0.4
"terror"	-1
"terrorífico"	-1
"terrorismo"	-0.75
"terrorista"	-1
"tesoro"	0.75
"testaferro"	-0.25
"testarudez"	-0.6
"testarudo"	-0.8
"teta"	-0.25
"tía"	0.25
"tibio"	-0.25
"tiburón"	-0.4
"tientas"	-0.4
"tifón"	-0.6
"tímidamente"	-0.6
"timidez"	-0.4
"tímido"	-0.4
"timorato"	-0.6
"tipo"	0.5
"tiquismiquis"	-1
"tiranía"	-0.5
"tiránicamente"	-1
"tiránico"	-0.5
"tirano"	-0.5
"tirante"	-0.5
"tirarse"	-0.25
"tirón"	-0.4
"tirones"	-1
"titubeantemente"	-0.4
"titubear"	-0.5
"titubeo"	-0.5
"tiznar"	-0.5
"tizón"	-0.5
"todopoderoso"	1
"tolerable"	0.5
"tolerancia"	0.25
"tolerante"	0.5
"tolerar"	-0.25
"tontería"	-0.5
"tonto"	-0.75
"tontuna"	-0.25
"topo"	-0.4
"torcedura"	-0.6
"torcido"	-0.5
"tormenta"	-0.25
"tormento"	-0.75
"tormentoso"	-0.5
"torpe"	-0.5
"torpedear"	-0.6
"torpedo"	-0.25
"torpeza"	-0.75
"torrente"	-0.4
"tórrido"	-0.5
"tortazo"	-0.5
"tortilla"	0.4
"tortuosamente"	-1
"tortuoso"	-0.5
"tortura"	-1
"torturar"	-0.75
"torunda"	-0.4
"tos"	-0.8
"tosco"	-1
"toser"	-0.8
"totalitario"	-0.75
"totalitarismo"	-1
"toxicamente"	-1
"toxicidad"	-0.5
"tóxico"	-0.5
"toxina"	-1
"trabajado"	-0.6
"trabajo"	0.25
"trabajos"	-0.25
"tradicional"	0.6
"tradicionalista"	-0.25
"tragedia"	-0.75
"trágicamente"	-1
"trágico"	-0.75
"tragón"	-1
"tragona"	-1
"traición"	-0.75
"traicionado"	-1
"traicionar"	-0.75
"traicionero"	-0.5
"traiciones"	-1
"traidor"	-1
"trama"	-0.8
"tramar"	-0.8
"trampa"	-0.8
"trampear"	-0.5
"tramposo"	-0.75
"tramposos"	-0.5
"tranquilidad"	0.75
"tranquilizador"	1
"tranquilizante"	0.1
"tranquilizar"	0.25
"tranquilo"	0.75
"transcurrido"	-0.4
"transcurrir"	-0.5
"transformado"	-0.4
"transformar"	-0.4
"transgredir"	-0.8
"transgresión"	-0.5
"transgresiones"	-1
"transgresor"	-0.8
"transparente"	-0.25
"transpiración"	-0.25
"trapacería"	-1
"trapacero"	-1
"trapaero"	-0.25
"tráquea"	-0.25
"traquetear"	-0.25
"traqueteo"	-0.25
"trascendencia"	0.6
"trascendental"	0.6
"trastabillar"	-0.5
"traste"	-0.5
"trastornable"	-0.75
"trastornador"	-1
"trastornar"	-1
"trastorno"	-0.75
"tratamiento"	-0.25
"trauma"	-0.75
"traumáticamente"	-1
"traumático"	-0.75
"traumatizar"	-1
"travestí"	-1
"travesura"	-0.75
"travieso"	-0.5
"tregua"	0.6
"tremedal"	-0.6
"tremendamente"	0.5
"trémulo"	-0.6
"trepa"	-0.25
"trepador"	-0.1
"trepanación"	-0.25
"tribulación"	-0.8
"tributo"	0.6
"trillar"	-0.4
"trinchera"	-0.6
"trío"	0.25
"tripas"	0.25
"triste"	-0.5
"tristemente"	-1
"tristeza"	-0.5
"triunfal"	0.8
"triunfante"	0.75
"triunfantemente"	1
"triunfar"	0.75
"triunfo"	0.75
"trivial"	-0.25
"trivializar"	-0.4
"trivialmente"	-0.4
"trofeo"	0.25
"trompeteo"	0.5
"tronar"	-0.25
"trono"	0.6
"tropezar"	-0.5
"tropezón"	-0.5
"tropiezo"	-0.6
"trucada"	-0.25
"trucado"	-0.25
"trucar"	-0.5
"truco"	-0.5
"trucos"	-0.4
"tugurio"	-0.5
"tumba"	-0.5
"tumbado"	-0.5
"tumbo"	-0.8
"tumor"	-0.8
"tumulto"	-1
"tumultuoso"	-0.5
"turbio"	-0.75
"turbulencia"	-0.25
"turbulento"	-0.5
"tutela"	0.8
"tutelar"	0.6
"tutor"	0.25
"tutoría"	0.1
"uf"	-0.25
"úlcera"	-0.8
"úlceroso"	-0.8
"ultimátum"	-0.5
"ultrajar"	-1
"ultraje"	-1
"ultramoderno"	0.4
"umbría"	0.1
"umbroso"	0.1
"unánime"	0.4
"unanimidad"	0.4
"ungido"	0.6
"ungüento"	0.6
"único"	0.6
"unidad"	0.5
"unido"	0.6
"unificación"	0.4
"unificar"	1
"unilateral"	-0.25
"unilateralidad"	-0.25
"unilateralmente"	-0.25
"unión"	1
"unir"	0.25
"unísono"	0.4
"unitario"	0.25
"universal"	0.4
"universidad"	0.6
"urgencia"	-0.5
"urgente"	-0.75
"urinario"	-0.25
"usable"	0.6
"usual"	0.4
"usura"	-1
"usurero"	-1
"usurpador"	-0.8
"usurpar"	-0.5
"útil"	1
"utilidad"	1
"utilizable"	0.6
"utópico"	0.8
"vacación"	0.8
"vacilación"	-0.25
"vacilado"	-0.8
"vacilante"	-0.4
"vacilar"	-0.8
"vacío"	-0.5
"vagabundo"	-0.5
"vagamente"	-0.4
"vagina"	-0.25
"vaginal"	-0.25
"vago"	-0.75
"vaguedad"	-0.5
"vaivén"	-0.4
"valentía"	0.5
"validar"	0.8
"valido"	0.8
"valiente"	1
"valiente"	0.5
"valientemente"	1
"valioso"	0.5
"valle"	0.25
"valor"	0.75
"vals"	0.6
"vampiro"	-0.5
"vanamente"	-0.5
"vanguardia"	0.25
"vanidad"	-0.5
"vano"	-1
"vapor"	-0.25
"vapores"	-0.4
"varado"	-1
"varar"	-1
"varicoso"	-0.8
"variedad"	0.25
"variz"	-0.8
"varonil"	0.1
"vecino"	0.4
"vegetariano"	0.1
"vegetativo"	-0.25
"vehemencia"	-0.25
"vehemente"	-0.25
"vehementemente"	-0.25
"vejación"	-0.5
"vejar"	-1
"vejestorio"	-0.25
"venablo"	-0.4
"vencer"	-1
"vencido"	-1
"vencimiento"	-0.8
"vendaje"	-0.25
"vendedor"	-0.25
"vendetta"	-0.8
"vendible"	0.8
"veneno"	-0.75
"venenosamente"	-1
"venenoso"	-0.5
"venerable"	0.6
"veneración"	0.5
"venerar"	0.6
"vengador"	0.25
"venganza"	-1
"vengar"	0.25
"vengarse"	-0.5
"vengativamente"	-1
"vengativo"	-0.5
"ventaja"	0.75
"ventajas"	0.75
"ventajosamente"	1
"ventajoso"	0.5
"ventosa"	-0.5
"veracidad"	0.5
"veraniego"	0.5
"veraz"	1
"verborrea"	-0.25
"verbosidad"	-0.25
"verdad"	1
"verdaderamente"	0.8
"verdadero"	0.5
"verdugo"	-0.8
"verdugo"	-0.4
"vergonzosamente"	-0.5
"vergonzosamente"	-1
"vergonzoso"	-0.5
"vergonzoso"	-1
"vergüenza"	-0.5
"verificable"	0.6
"verificación"	0.6
"verificar"	0.6
"verruga"	-0.6
"versátil"	1
"versatilidad"	1
"vertedero"	-0.6
"vertical"	0.6
"vertiginosa"	-0.4
"vertiginosamente"	-0.4
"vertiginoso"	-0.25
"vértigo"	-0.5
"vestigio"	-0.25
"vestir"	0.6
"vestirse"	0.6
"veterano"	0.1
"veto"	-0.25
"viable"	0.25
"víbora"	-0.25
"vibrante"	0.75
"vibrantemente"	1
"vicio"	-0.5
"viciosamente"	-1
"vicioso"	-0.75
"víctima"	-0.75
"victimario"	-0.75
"victimista"	-0.75
"victimizadora"	-1
"victimizar"	-0.75
"victoria"	0.75
"victorioso"	0.5
"vidrioso"	0.25
"viejo"	0.25
"viga"	0.8
"vigilancia"	-0.4
"vigilante"	0.6
"vigilar"	-0.4
"vigor"	0.5
"vigorizante"	-0.25
"vigorizar"	0.5
"vigoroso"	0.5
"vil"	-0.5
"vileza"	-1
"vilipendiar"	-0.8
"vilipendio"	-0.8
"villano"	-1
"vilmente"	-1
"vindicación"	0.25
"vindicar"	0.25
"violación"	-1
"violador"	-1
"violar"	-1
"violencia"	-0.5
"violentamente"	-0.5
"violento"	-0.75
"virgen"	0.4
"virginidad"	0.5
"virilidad"	0.25
"virtud"	0.5
"virtuosamente"	1
"virtuoso"	0.75
"virulencia"	-0.5
"virulentamente"	-1
"virulento"	-0.5
"virus"	-0.5
"visible"	0.25
"visión"	0.5
"visionario"	0.75
"visita"	0.4
"visitación"	-0.25
"visitante"	0.25
"visitar"	0.4
"vistazo"	0.4
"vistoso"	0.6
"vital"	0.4
"vitalidad"	0.5
"vitriólico"	-1
"vitriolo"	-1
"viudo"	-1
"viva"	0.5
"vivaz"	0.75
"vívido"	0.5
"vociferante"	-0.25
"vociferantemente"	-0.25
"volador"	0.1
"volátil"	-0.4
"volatilidad"	-0.5
"volcado"	-0.25
"volcar"	-0.25
"voluble"	-0.75
"voluntario"	0.8
"voluptuosamente"	0.6
"voluptuosidad"	0.6
"voluptuoso"	0.6
"vomitar"	-1
"vómito"	-1
"voraz"	-0.8
"votación"	0.25
"votante"	0.6
"votar"	0.25
"voto"	0.6
"vudú"	-0.25
"vuelco"	-0.25
"vulgar"	-0.5
"vulgaridad"	-1
"vulnerabilidad"	-0.5
"vulnerable"	-0.5
"xenofobia"	-0.25
"xenófobo"	-0.25
"yonki"	-0.6
"yonky"	-0.6
"yugular"	-0.4
"yuxtaposición"	-0.25
"zombi"	-0.25
"zoquete"	-1
"zorra"	-0.75
"zumbar"	-0.75
"zumbido"	0.25
"zurcir"	-0.25
