temporada	episodio	titulo	personaje	texto
2	12	El monasterio del tiempo	PACINO	"Sí… debe ser duro no estar con la familia. Y más en estas fechas."
2	12	El monasterio del tiempo	NEY	"Ni se lo imagina."
2	12	El monasterio del tiempo	PACINO	"No crea… Que imaginarme, me lo imagino…"
2	12	El monasterio del tiempo	NEY	"Lo siento… Yo… Yo… ¿Puedo confesagme?"
2	12	El monasterio del tiempo	PACINO	"¿Es católico?"
2	12	El monasterio del tiempo	NEY	"Sí… Y siento que vivo en pecado."
2	12	El monasterio del tiempo	PACINO	"Yo le confesaré, tranquilo… Ave María purísima… Ney se arrodilla."
2	12	El monasterio del tiempo	NEY	"Conçue sans peché…"
2	12	El monasterio del tiempo	PACINO	"¿Cuales son sus pechés?"
2	12	El monasterio del tiempo	NEY	"Os deseo."
2	12	El monasterio del tiempo	PACINO	"Gracias. Es… es un halago… pero…"
2	12	El monasterio del tiempo	NEY	"Nadie lo sabe, pego… Os deseo a vos y a muchos hombges… Moi… Moi…"
2	12	El monasterio del tiempo	PACINO	"Toi quedas perdonado. Porque no hay nada que perdonar. Es más pecado matar a un hombre que desear a alguien, sea hombre o mujer, mariscal."
2	12	El monasterio del tiempo	NEY	"Vraiment?"
2	12	El monasterio del tiempo	PACINO	"Vraiment. Quién soy yo para criticarle. Le perdono en el nombre del Padre, del Hijo y del Espíritu Santo. Amén."
2	12	El monasterio del tiempo	NEY	"Puedo…puedo… ¿daros un abgazo?"
2	12	El monasterio del tiempo	PACINO	"Sí, pero de amis…"
2	12	El monasterio del tiempo	ANGUSTIAS	"Bueno, ya lo hemos rellenado con el sofrito y frotado bien con aceite de oliva, así que ahora viene el toque final: el romero."
2	12	El monasterio del tiempo	NAPOLEÓN	"¿Gomego?"
2	12	El monasterio del tiempo	ANGUSTIAS	"Es mi secreto. Le da un sabor y un aroma que ya verá. Rico, rico."
2	12	El monasterio del tiempo	NAPOLEÓN	"¿Cocina usted souvent?"
2	12	El monasterio del tiempo	ANGUSTIAS	"Souvent no, pero hago unos souflés que tiembla el misterio."
2	12	El monasterio del tiempo	NAPOLEÓN	"No, no… Queguía decig si cocina mucho…"
2	12	El monasterio del tiempo	ANGUSTIAS	"Ah, sí… Siempre que puedo, me gusta mucho. Y el pollo con patatas no sé cuantas veces lo habré hecho. Era el plato preferido de mi marido."
2	12	El monasterio del tiempo	NAPOLEÓN	"¿Su maguido?"
2	12	El monasterio del tiempo	ANGUSTIAS	"Perdón, mi novio quería decir. Uno que tuve de joven, antes de vestir el hábito."
2	12	El monasterio del tiempo	NAPOLEÓN	"¿Qué ocuguió?"
2	12	El monasterio del tiempo	ANGUSTIAS	"Me engañaba. recibí la llamada de Dios."
2	12	El monasterio del tiempo	NAPOLEÓN	"¡Bastagdo! ¡Pog su culpa que usted está aquí! Usted estaba para él, a su disposición y le tgaicionó. ¡Impegdonable!"
2	12	El monasterio del tiempo	ROSA	"Aquí ya podéis seguir por vuestra cuenta. Valladolid está en esa dirección…"
2	12	El monasterio del tiempo	SUÁREZ	"Volveré  a buscarte, Rosa."
2	12	El monasterio del tiempo	ALONSO	"Vamos, no hay tiempo que perder."
2	12	El monasterio del tiempo	NAPOLEÓN	"… Me enamogué de Josefina nada más vegla. Era la mujeg más bella del mundo. Yo aún ega joven. Fue magavilloso… Pogque Josefina Angustias le sigue el rollo con una de sus sonrisas."
2	12	El monasterio del tiempo	ANGUSTIAS	"¡Qué bonito!"
2	12	El monasterio del tiempo	NAPOLEÓN	"La pgóxima primavega hagá doce años que nosotgos mariés…"
2	12	El monasterio del tiempo	ANGUSTIAS	"¿Que se casaron?"
2	12	El monasterio del tiempo	NAPOLEÓN	"Oui. Lo hicimos un día antes de marchag a la guerre, en Italia."
2	12	El monasterio del tiempo	ANGUSTIAS	"¿Así que ni viaje de novios, ni nada?"
2	12	El monasterio del tiempo	NAPOLEÓN	"No. Ahoga sé que me engaña con otgos."
2	12	El monasterio del tiempo	ANGUSTIAS	"Claro, es que un matrimonio hay que cuidarlo día a día. Y usted va de guerra en guerra y así no puede ser. Hay que estar más en casa y batallar menos."
2	12	El monasterio del tiempo	NAPOLEÓN	"Su maguido ega un necio."
2	12	El monasterio del tiempo	ANGUSTIAS	"Mi novio, era mi novio…"
2	12	El monasterio del tiempo	NAPOLEÓN	"¡Novio! ¡Maguido!… ¡Qué mas da!… Connard… Es usted encantadoga."
2	12	El monasterio del tiempo	ANGUSTIAS	"Uy, gracias. Muy amable."
2	12	El monasterio del tiempo	NAPOLEÓN	"Pídame lo que quiega…"
2	12	El monasterio del tiempo	ANGUSTIAS	"¿Lo que quiera, lo que quiera?"
2	12	El monasterio del tiempo	NAPOLEÓN	"Oui."
2	12	El monasterio del tiempo	PACINO	"¿Napoleón liberará a los presos?"
2	12	El monasterio del tiempo	ANGUSTIAS	"Sí… Y me ha nombrado Abadesa Emperatriz… Y ha donado al convento un baúl con mil monedas de oro. ¡Un fortunón!"
2	12	El monasterio del tiempo	AMELIA	"¿Cómo lo has conseguido?"
2	12	El monasterio del tiempo	ANGUSTIAS	"Todas las personas, por muy célebres que sean algunos, nos parecemos. Tenemos recuerdos, penas, alegrías… Y en Navidad, ya se sabe… Todos nos ponemos un poquito moñas. He conseguido que la Historia no cambie. Y ésta vez, me alegro de ello. ¿Pero se puede saber qué os pasa?  Si la cago, me miráis mal. Y ahora que lo he arreglado todo…"
2	12	El monasterio del tiempo	PACINO	"Has estado estupenda, Angustias, de verdad… El problema es que nosotros sí que hemos cambiado la Historia. Ya hemos liberado a los presos."
2	12	El monasterio del tiempo	AMELIA	"Si Napoleón se entera de que se han fugado antes de dejar el convento mañana, tomará represalias con las monjas, con la gente del pueblo, con…"
2	12	El monasterio del tiempo	ANGUSTIAS	"¡Ay, Dios mío! Con la emoción se me había olvidado lo otro."
2	12	El monasterio del tiempo	AMELIA	"Tenemos que conseguir que vuelvan de inmediato."
2	12	El monasterio del tiempo	ALONSO	"¿Qué pasa? … ¿Quéeee? … Está bien. Hablaré con ellos. Pero hacedme un favor, os lo ruego… Si no nunca me creerán…"
2	12	El monasterio del tiempo	PADRE VÍCTOR	"¿Regresar al convento? ¡Si nos acabamos de escapar!"
2	12	El monasterio del tiempo	SUÁREZ	"¿Estás de broma? Somos libres, si volvemos nos matarán."
2	12	El monasterio del tiempo	ALONSO	"Sé que Napoleón ha ordenado liberarnos. Y os perdona la pena de muerte."
2	12	El monasterio del tiempo	PADRE VÍCTOR	"A ver, explícanos este asunto, que no lo entiendo"
2	12	El monasterio del tiempo	ALONSO	"El padre Carrasco me dijo que mientras. preparaba nuestra fuga, la madre abadesa estaba negociando con Napoleón vuestra libertad. La ha conseguido."
2	12	El monasterio del tiempo	SUÁREZ	"¿Pero cómo lo sabes si no te has separado de nosotros?"
2	12	El monasterio del tiempo	ALONSO	"Porque le pedí que si eso ocurría, me hiciera una señal. Mirad. Ésa era la señal convenida."
2	12	El monasterio del tiempo	SOLDADO 1	"No me fío. Puede ser una trampa."
2	12	El monasterio del tiempo	ALONSO	"No lo es. Sólo el padre Carrasco y yo sabíamos de esta artimaña."
2	12	El monasterio del tiempo	SUÁREZ	"Pueden haberle torturado."
2	12	El monasterio del tiempo	ALONSO	"Le conozco bien… Somos del mismo pueblo. Es un patriota. Antes moriría que desvelar un secreto."
2	12	El monasterio del tiempo	SUÁREZ	"¿Qué hacemos?"
2	12	El monasterio del tiempo	ALONSO	"Perdón, pero esto no es una democracia."
2	12	El monasterio del tiempo	SUÁREZ	"Democracia, ¿qué es eso?"
2	12	El monasterio del tiempo	ALONSO	"No tengo tiempo de explicaciones. Hay que volver y volveremos. ¿O queréis que quemen el monasterio, violen a las monjas y saquen Tordesillas."
2	12	El monasterio del tiempo	SUÁREZ	"Vosotros hacer lo que queráis, pero yo vuelvo con Alonso. Y si todo es mentira y mañana me fusilan, moriré con honor. Porque sabré que he salvado la vida de la mujer que quiero y del hijo que esperamos."
2	12	El monasterio del tiempo	ALONSO	"Así se habla. ¿Volvemos?"
2	12	El monasterio del tiempo	PADRE VÍCTOR	"Volvemos."
2	12	El monasterio del tiempo	SOLDADO 2	"Vamos a morir, vamos a morir."
2	12	El monasterio del tiempo	ALONSO	"Sí vais a morir del mandoble que os voy a dar si no calláis."
2	12	El monasterio del tiempo	ALONSO	"Buen golpe le distéis que aún no ha despertado."
2	12	El monasterio del tiempo	PACINO	"Bueno, la verdad es que le he dado un par de ellos más."
2	12	El monasterio del tiempo	PADRE VÍCTOR	"Huele a vino de misa."
2	12	El monasterio del tiempo	PACINO	"Sí. He rociado al francés. Para que nadie sospeche nada."
2	12	El monasterio del tiempo	SUÁREZ	"Sospecharán igual. A Ney no se le engaña fácilmente."
2	12	El monasterio del tiempo	PACINO	"De eso ya me encargo yo. ¡Corred! ¡Viene alguien! Mariscal."
2	12	El monasterio del tiempo	NEY	"¿Qué pasa aquí?"
2	12	El monasterio del tiempo	PACINO	"No sé. Lo he encontrado así cuando he llegado. Parece que ha bebido un poco."
2	12	El monasterio del tiempo	NEY	"¿Sólo un poco? Emmenez_le au Quartier…"
2	12	El monasterio del tiempo	SOLDADO FRANCÉS 1	"Les prisonniers… Ils sont… sont échappés."
2	12	El monasterio del tiempo	NEY	"Prisonniers sont ici, idiot."
2	12	El monasterio del tiempo	NEY	"Veo que atiende muy bien a estos hombges."
2	12	El monasterio del tiempo	PACINO	"Es mi obligación darles consuelo… Y más cuando van a morir en unas horas."
2	12	El monasterio del tiempo	NEY	"No van a moguir. Napoleón les ha pegdonado."
2	12	El monasterio del tiempo	PACINO	"Oh, bendito sea el Emperador."
2	12	El monasterio del tiempo	NEY	"Salid… Sois libges… La prochaine fois no tendgéis tanta suegte. Hay algo que no entendeg. Usted podgía habegles libegado…"
2	12	El monasterio del tiempo	PACINO	"Yo sólo me ocupo de las cosas del espíritu."
2	12	El monasterio del tiempo	NEY	"Respegto a nuestga conversation… Nadie debe sabeg…"
2	12	El monasterio del tiempo	PACINO	"Tranquilo, mariscal. Es secreto de confesión."
2	12	El monasterio del tiempo	ERNESTO	"… Ha habido algunos cambios en el registro de Tordesillas, nada importante. Según escribió el propio padre Víctor, al parecer nuestra Abadesa cocinó pollo con patatas junto al Emperador y hubo un cuarto preso al que se liberó…"
2	12	El monasterio del tiempo	SALVADOR	"Perfecto. Todo arreglado… No sabe lo feliz que me siento en estos momentos. Aunque la felicidad siempre es efímera."
2	12	El monasterio del tiempo	SUSANA	"Tengo que hablar con usted. A solas. Ernesto y Salvador se miran. Muy preocupados. Ernesto se marcha."
2	12	El monasterio del tiempo	SALVADOR	"Dígame. Algo me dice que no me trae buenas noticias."
2	12	El monasterio del tiempo	SUSANA	"Desde este instante, queda relevado de sus funciones al cargo de este Ministerio. Como puede ver, el cese está firmado por presidencia del gobierno."
2	12	El monasterio del tiempo	SALVADOR	"¿Cómo…?"
2	12	El monasterio del tiempo	SUSANA	"Se lo advertí. Le dije que si volvía a ver alguna irregularidad, le apartaría de su puesto."
2	12	El monasterio del tiempo	SALVADOR	"¿Y qué es lo que he hecho ahora según usted?"
2	12	El monasterio del tiempo	SUSANA	"Deduzco por su silencio que no tiene nada que decir."
2	12	El monasterio del tiempo	SALVADOR	"¿Y ahora qué?"
2	12	El monasterio del tiempo	SUSANA	"En recompensa por los servicios prestados, se le ofrece un puesto en el consejo asesor de una compañía energética. Puede elegirla usted mismo."
2	12	El monasterio del tiempo	SALVADOR	"No, gracias. Prefiero jubilarme."
2	12	El monasterio del tiempo	SUSANA	"Piénselo: solo tiene que ir a un par de reuniones al año."
2	12	El monasterio del tiempo	SALVADOR	"Deje de preocuparse por mí… Déjeme adivinar quién me va a sustituir. Felicidades: ya ha conseguido lo que quería."
2	12	El monasterio del tiempo	SUSANA	"Fuera le espera un chofer con un coche oficial."
2	12	El monasterio del tiempo	SALVADOR	"Prefiero coger el metro."
2	12	El monasterio del tiempo	AMELIA	"… ¿Ya tenéis planes?"
2	12	El monasterio del tiempo	ROSA	"Iremos a Cebreros, en Ávila. Mis padres tienen allí unas tierras."
2	12	El monasterio del tiempo	SUÁREZ	"Hemos llegado al convencimiento de que hoy, y en las actuales circunstancias, nuestra marcha es más beneficiosa para Tordesillas que nuestra permanencia aquí."
2	12	El monasterio del tiempo	ROSA	"Vamos a despedir a la madre abadesa."
2	12	El monasterio del tiempo	SUÁREZ	"Por supuesto, cariño."
2	12	El monasterio del tiempo	SOR PAULA	"De verdad… Todas rezaremos porque su tía mejore, madre… La echaremos de menos."
2	12	El monasterio del tiempo	ANGUSTIAS	"Gracias, hermanas. Sor Flora será una magnífica abadesa, estoy segura. No quiero irme sin deciros que… Conoceros y estar aquí con vosotras ha sido una experiencia inolvidable. Me llevo mucho más de lo que traía… y os doy las gracias de corazón."
2	12	El monasterio del tiempo	SOR ANTONIA	"Como le gustaron tanto, le he preparado unas yemas. También va algo de queso y pan, por si le entra hambre en el camino."
2	12	El monasterio del tiempo	ANGUSTIAS	"Sois un cielo."
2	12	El monasterio del tiempo	PACINO	"Cuidaros… Y tened muchos hijos."
2	12	El monasterio del tiempo	SUÁREZ	"Se hará lo que se pueda… Gracias por todo, padre. Y siento lo de…"
2	12	El monasterio del tiempo	PACINO	"Lo importante es que todo está arreglado."
2	12	El monasterio del tiempo	AMELIA	"Tenemos que partir…"
2	12	El monasterio del tiempo	SUÁREZ	"El padre Carrasco es un gran hombre."
2	12	El monasterio del tiempo	ROSA	"Sí, lo es."
2	12	El monasterio del tiempo	ANGUSTIAS	"Para ser mi primera misión no ha estado nada mal."
2	12	El monasterio del tiempo	PACINO	"Nada mal, ¿verdad, jefa?"
2	12	El monasterio del tiempo	AMELIA	"Yo diría que has estado excelente, Angustias."
2	12	El monasterio del tiempo	ANGUSTIAS	"¿Sabéis de lo que más me alegro? De que no le he fallado al jefe. Salvador tiene sus cosas…  Pero es un gran hombre."
2	12	El monasterio del tiempo	SUSANA	"Felicidades por el éxito de su misión."
2	12	El monasterio del tiempo	ANGUSTIAS	"¿Qué hace usted aquí?"
2	12	El monasterio del tiempo	AMELIA	"Usted es…"
2	12	El monasterio del tiempo	SUSANA	"Susana Torres, la nueva subsecretaria. Y tengo que decirles que a partir de ahora, van a cambiar muchas cosas en este ministerio."
2	13	Un virus de otro tiempo	IRENE	"¡Empuja, por Dios! ¡Empuja fuerte, Micaela!"
2	13	Un virus de otro tiempo	VARGAS	"Dime qué ves."
2	13	Un virus de otro tiempo	IRENE	"No veo nada."
2	13	Un virus de otro tiempo	VARGAS	"Igual que yo entonces… No poder ayudar por ser un hombre… Esto es absurdo…"
2	13	Un virus de otro tiempo	IRENE	"Son sus costumbres. Irene tiene un vahído."
2	13	Un virus de otro tiempo	VARGAS	"¿Estás bien?"
2	13	Un virus de otro tiempo	IRENE	"Sí… Es que… No sé qué hacer…"
2	13	Un virus de otro tiempo	VARGAS	"Puede que tenga el cordón umbilical enrollado… ¿Conoce la maniobra de Somersault?"
2	13	Un virus de otro tiempo	IRENE	"¿Qué?"
2	13	Un virus de otro tiempo	VARGAS	"¡Se acabó! ¡Soy médico, por el amor de Dios! Que costumbres gitanas ni que… ¿Es que no quiere que nazca su nieto? ¡De acuerdo! Aquí manda usted, señora. Rápido, Irene. Toma."
2	13	Un virus de otro tiempo	IRENE	"¿Y qué hago con esto?"
2	13	Un virus de otro tiempo	VARGAS	"Es un fórceps. Con las dos palas sujetas la cabeza del feto y lo extraes. ¿Irene, de verdad te encuentras bien?"
2	13	Un virus de otro tiempo	IRENE	"Sí, sí… solo necesito un momento…"
2	13	Un virus de otro tiempo	BALMASEDA	"Traigo el agua y los paños."
2	13	Un virus de otro tiempo	VARGAS	"A buenas horas… ¿Has ido hasta el Tibidabo?"
2	13	Un virus de otro tiempo	IRENE	"¡Vamos! ¡¡Ya veo la cabeza!! Micaela, empuje un poco más… ¡Aquí está! ¡Ya sale, Micaela!"
2	13	Un virus de otro tiempo	IRENE	"¡Es una niña…!"
2	13	Un virus de otro tiempo	VARGAS	"Enhorabuena, Irene. Has hecho un buen trabajo."
2	13	Un virus de otro tiempo	IRENE	"Es preciosa. Y no para de moverse, qué arte tiene."
2	13	Un virus de otro tiempo	MICAELA	"Se llamará Carmen… Carmen Amaya."
2	13	Un virus de otro tiempo	VARGAS	"¡Irene!"
2	13	Un virus de otro tiempo	SUSANA	"¿Han dejado a Irene en el siglo pasado?"
2	13	Un virus de otro tiempo	VARGAS	"Los síntomas apuntan a que pueda ser… gripe española."
2	13	Un virus de otro tiempo	SUSANA	"¿La dejan atrás por una gripe?"
2	13	Un virus de otro tiempo	VARGAS	"No es una gripe cualquiera. Fue una epidemia mundial."
2	13	Un virus de otro tiempo	ERNESTO	"La gripe mató a 50 millones de personas en un año, cinco veces más que la Primera Guerra Mundial."
2	13	Un virus de otro tiempo	SUSANA	"Pero eso fue en el año…"
2	13	Un virus de otro tiempo	ERNESTO	"1918."
2	13	Un virus de otro tiempo	SUSANA	"¡Ha pasado casi un siglo de eso!"
2	13	Un virus de otro tiempo	VARGAS	"Sí y la población ha perdido la inmunidad. Si traemos a la enferma podría suceder como en América; cuando los conquistadores llevaron la viruela al Nuevo Mundo y millones de indígenas murieron."
2	13	Un virus de otro tiempo	SUSANA	"Tomaremos las medidas necesarias. Hoy en día hay antibióticos."
2	13	Un virus de otro tiempo	VARGAS	"Los antibióticos no curan las infecciones víricas."
2	13	Un virus de otro tiempo	ERNESTO	"Hágale caso. Vargas salvó a Fernando el Católico en su atentado de Barcelona. Por algo es el jefe de los servicios médicos."
2	13	Un virus de otro tiempo	SUSANA	"¡Y yo soy quien manda aquí! Quiero que vuelva."
2	13	Un virus de otro tiempo	VARGAS	"Si la traemos, traeremos también el virus al presente. Podemos provocar una pandemia a escala planetaria. El virus de la gripe se contagia con extrema facilidad."
2	13	Un virus de otro tiempo	SUSANA	"Entiendo que acabo de aterrizar en el cargo y todavía no me conocen lo suficiente… Pero a partir de ahora se acabaron los malos hábitos del pasado."
2	13	Un virus de otro tiempo	VARGAS	"Se arrepentirá de haber tomado esa decisión."
2	13	Un virus de otro tiempo	SUSANA	"No me gusta que me amenacen."
2	13	Un virus de otro tiempo	VARGAS	"No es una amenaza. Es una advertencia. Tranquilos, somos nosotros. ¿Cómo está, Irene?"
